id|name|faction_id|source_id|legend|role|loadout|transport|virtual|leader_head|leader_footer|damaged_w|damaged_description|link|
000000573|Karandras|AE|000000186|Karandras is a master of stealth and patience, striking in a blur of emerald armour. He assails his enemies with a white-hot burst from the mandiblaster Scorpion’s Bite before ripping them to shreds with his diamond-tipped chainblade Isirmathil, or crushing them in the grip of Arhra’s Bane – his bespoke Scorpion’s claw.|Characters|<b>This model is equipped with:</b> Arhra’s Bane; Isirmathil; the Scorpion’s Bite.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Karandras|
000000574|Fuegan|AE|000000186|Fuegan has dedicated himself to the total destruction of the enemies of the Asuryani, and the trail of corpses he has left in his wake spans the galaxy. Those he sets his fiery gaze upon he either eradicates from existence with burning blasts from his firepike, Searsong, or cuts in twain with furious blows from the Fire Axe.|Characters|<b>This model is equipped with:</b> Searsong; the Fire Axe.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Fuegan|
000000575|Baharroth|AE|000000186|Baharroth moves with the grace of a zephyr and attacks with the force of a hurricane. He shines with a brilliance of his own making in battle, diving into range, opening fire then peeling away to face his next quarry. At close quarters he strikes with the resplendent Shining Blade, lopping off heads with its elegantly curved edge.|Characters|<b>This model is equipped with:</b> Fury of the Tempest; the Shining Blade.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Baharroth|
000000576|Maugan Ra|AE|000000186|A master at killing from a distance, Maugan Ra wields the Maugetar. This scythe-like weapon fires mind-linked shuriken discs large enough to decapitate a swathe of foes before vanishing into nothingness. Should the enemy survive this barrage, they will meet a swift end on the curved edge of the Maugetar’s built-in reaping blade.|Characters|<b>This model is equipped with:</b> the Maugetar.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Maugan-Ra|
000000577|Autarch|AE|000000186|Autarchs are legendary for their strategic brilliance, sublime martial skill and indomitable strength of will. Long have they trodden the Path of the Warrior, never once slipping into the trap of obsession. Instead, they apply all that they have learned and mastered to their command of the Asuryani warhosts.|Characters|<b>This model is equipped with:</b> shuriken pistol; star glaive.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Autarch|
000000580|Autarch Skyrunner|AE|000000186|Autarchs are more than capable of leading their warhosts from the front, plunging into the fray as Skyrunners astride jetbikes. When visited by war-lust, they draw upon all the skills they have learnt from the Aspect Shrines to spearhead assaults, duel enemy leaders and destroy war machines.|Characters|<b>This model is equipped with:</b> laser lance; twin shuriken catapult.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Autarch-Skyrunner|
000000581|Avatar Of Khaine|AE|000000186|The Avatar of Khaine is an ancient war deity incarnate, whose mere presence incites merciless rage in the Asuryani around him. In battle, the Avatar marches through enemy fire without breaking stride, laughing cruelly as his weapon – the Wailing Doom – tastes hot flesh and spurting lifeblood with each swing and thrust.|Characters|<b>This model is equipped with:</b> the Wailing Doom||false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/aeldari/Avatar-Of-Khaine|
000000582|Farseer|AE|000000186|The Asuryani look to their Farseers for leadership in battle. These psykers can uncover the foe’s intentions and calculate the effects of attacks. Their minds are their true weapons; with a thought, they can obliterate the memories of enemy commanders, hurl battle tanks into the air or summon terrifying storms of coruscating eldritch energy.|Characters|<b>This model is equipped with:</b> shuriken pistol; Eldritch Storm; witchblade.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Farseer|
000000583|Farseer Skyrunner|AE|000000186|Farseers are expert combatants as well as battle seers. Their semi-sentient witchblades and singing spears are embedded with crystals that transmit the destructive potential of their bearer’s psyche. In battle, they flow around weapon blasts and blade thrusts with a natural grace that makes their foes seem predictable and slow.|Characters|<b>This model is equipped with:</b> shuriken pistol; twin shuriken catapult; Eldritch Storm; witchblade.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Farseer-Skyrunner|
000000584|Warlock Conclave|AE|000000186|Seers who have trained as Aspect Warriors find it easier to develop destructive psychic powers. These Aeldari are called Warlocks. In battle, they frequently band together in conclaves to pool their eldritch power, or else lead other Aeldari squads such as Guardians from the front. Casting the runes of battle, they wreak havoc on the foe.|Other|<b>Every model is equipped with:</b> Destructor; shuriken pistol; witchblade.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Warlock-Conclave|
000000585|Warlock|AE|000000186|Seers who have trained as Aspect Warriors find it easier to develop destructive psychic powers. These Aeldari are called Warlocks. In battle, they frequently band together in conclaves to pool their eldritch power, or else lead other Aeldari squads such as Guardians from the front. Casting the runes of battle, they wreak havoc on the foe.|Characters|<b>This model is equipped with:</b> Destructor; shuriken pistol; witchblade.||false||<i>You can attach this model to one of the above units, even if one other <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Leader</a> unit (excluding <span class="tooltip00050" data-tooltip-content="#tooltip_content00050" data-tooltip-anchor="#tooltip_content00050"><span class="kwb">WARLOCK</span></span> units) has already been attached to it. If you do, and that <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Bodyguard</a> unit is destroyed, the Leader units attached to it become separate units, with their original <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strengths</a>.</i>|||https://wahapedia.ru/wh40k10ed/factions/aeldari/Warlock|
000000586|Warlock Skyrunner Conclave|AE|000000186|Jetbikes add great speed to Warlocks’ already formidable array of powers. Many craftworlds deploy entire Skyrunner conclaves, although such formations are especially common in the Wild Rider clans of Saim-Hann.|Other|<b>Every model is equipped with:</b> Destructor; shuriken pistol; twin shuriken catapult; witchblade.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Warlock-Skyrunner-Conclave|
000000587|Warlock Skyrunner|AE|000000186|Jetbikes add great speed to Warlocks’ already formidable array of powers. Many craftworlds deploy entire Skyrunner conclaves, although such formations are especially common in the Wild Rider clans of Saim-Hann.|Characters|<b>This model is equipped with:</b> Destructor; shuriken pistol; twin shuriken catapult; witchblade.||false||<i>You can attach this unit to the above unit, even if one other <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Leader</a> unit (excluding <span class="tooltip00050" data-tooltip-content="#tooltip_content00050" data-tooltip-anchor="#tooltip_content00050"><span class="kwb">WARLOCK</span></span> units) has already been attached to it. If you do, and that <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Bodyguard</a> unit is destroyed, the Leader units attached to it become separate units, with their original <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strengths</a>.</i>|||https://wahapedia.ru/wh40k10ed/factions/aeldari/Warlock-Skyrunner|
000000588|Spiritseer|AE|000000186|It falls to the Spiritseers to commune with the souls of the dead. In this capacity, they guide ghost warriors through the inferno of battle, bringing the world around them into greater focus. Aided in this way, ghost warriors become yet more lethal, their strikes and shots ensuring the swift demise of their foes.|Characters|<b>This model is equipped with:</b> shuriken pistol; witch staff.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Spiritseer|
000000589|Guardian Defenders|AE|000000186|Guardian Defenders are versatile support troops capable of unleashing withering hails of fire from their shuriken catapults. They also man anti-grav Heavy Weapon Platforms that can be fitted with a variety of powerful guns with which to sunder enemy armour or mow down swathes of infantry.|Battleline|<b>Every Guardian Defender is equipped with:</b> shuriken catapult; close combat weapon. <br><br><b>The Heavy Weapon Platform is equipped with:</b> shuriken cannon; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Guardian-Defenders|
000000590|Storm Guardians|AE|000000186|Storm Guardians often support Aspect Warriors in close combat, wielding their pistols and blades with all the grace and skill of their kind. Other Storm Guardians bring special weapons to bear, burning foes out of cover with bursts from their flamers or melting through armoured bunkers with their fusion guns.|Battleline|<b>Every Storm Guardian is equipped with:</b> shuriken pistol; Guardian combat weapon. <br><br><b>The Serpent’s Scale Platform is equipped with:</b> Guardian combat weapon; Serpent shield.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Storm-Guardians|
000000591|Windriders|AE|000000186|The jetbikes ridden by the Windriders can cross leagues in the space of a few heartbeats, and to master such incredible machines takes great skill. Windriders are expected to do this and more, for in battle they must be able to shred what resistance they encounter with devastating bursts of fire from their jetbikes’ attached weapons.|Other|<b>Every model is equipped with:</b> twin shuriken catapult; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Windriders|
000000592|Rangers|AE|000000186|These Outcast warriors are adepts in the arts of stealth warfare, marksmanship and tracking their enemies through the harshest terrain. Veiled by cameleoline cloaks and gloom field generators, they can hide from their foes even in plain sight as they pick them off one by one from extreme range.|Other|<b>Every model is equipped with:</b> Ranger long rifle; shuriken pistol; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Rangers|
000000593|Dire Avengers|AE|000000186|Furious in attack and immovable in defence, Dire Avengers wield Avenger catapults that unleash punishing bursts of monomolecular shurikens. Drawing on their faultless battle instincts, they always know when to launch lightning-fast assaults and when to fall back and draw the enemy into a kill zone.|Other|<b>Every model is equipped with:</b> Avenger shuriken catapult; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Dire-Avengers|
000000594|Howling Banshees|AE|000000186|Howling Banshees are deadly in hand-to-hand fighting and renowned for their rapid strikes. Their Banshee masks contain psychosonic amplifiers that magnify the wearer’s keening battle screams into a mind-destroying shock wave. This aural assault inspires terror and paralysis in the foe as the Aspect Warriors move in for the kill.|Other|<b>Every model is equipped with:</b> shuriken pistol; Banshee blade.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Howling-Banshees|
000000595|Striking Scorpions|AE|000000186|Striking Scorpions are the stealthiest Aspect, becoming one with the shadows to creep up on the enemy before falling upon them with ruthless intent. They can wait for days without motion before striking with the force of a lightning bolt, launching hails of mandiblaster fire and delivering flurries of blows with their Scorpion chainswords.|Other|<b>Every model is equipped with:</b> shuriken pistol; Scorpion chainsword; mandiblasters.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Striking-Scorpions|
000000596|Fire Dragons|AE|000000186|Fire Dragons are aggressive and warlike, seeking nothing less than the total annihilation of the enemy’s redoubts and war machines. They can identify the weak points of a target with a mere glance, then swiftly reduce them to molten liquid with their fusion guns.|Other|<b>Every model is equipped with:</b> Dragon fusion gun; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Fire-Dragons|
000000597|Wraithguard|AE|000000186|Wraithguard are all but impervious to pain. This is vitally important, for their D-scythes and wraithcannons are short-ranged, and require them to advance close to the foe. These immensely powerful weapons fire arcane beams that open a momentary rift between realspace and the warp, capable of tearing any target apart.|Other|<b>Every model is equipped with:</b> wraithcannon; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Wraithguard|
000000598|Wraithblades|AE|000000186|Wraithblades are inhabited by wrathful spirits who are eager to get to grips with the foe. Armed with ghostswords or ghostaxes, they cleave their foes apart, each blow driven further by the power of the spirit stones implanted into the weapons. These stones are inhabited by malevolent souls that rage against their confinement.|Other|<b>Every model is equipped with:</b> ghostswords.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Wraithblades|
000000599|Wave Serpent|AE|000000186|The main troop carriers in a craftworld’s arsenal, Wave Serpents transport warriors to any part of the battlefield at immense speeds. These troops are protected by a powerful energy field – which can also be projected forward as a weapon in extremis – and receive covering fire from the vehicle’s powerful array of heavy weapons.|Dedicated Transports|<b>This model is equipped with:</b> twin shuriken cannon; twin shuriken catapult; wraithbone hull.|This model has a transport capacity of 12 <span class="tooltip00051" data-tooltip-content="#tooltip_content00051" data-tooltip-anchor="#tooltip_content00051"><span class="kwb">AELDARI</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip00052" data-tooltip-content="#tooltip_content00052" data-tooltip-anchor="#tooltip_content00052"><span class="kwb">WRAITH</span> <span class="kwb">CONSTRUCT</span></span> model takes the space of 2 models. It cannot transport <span class="tooltip00053" data-tooltip-content="#tooltip_content00053" data-tooltip-anchor="#tooltip_content00053"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> models.|false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Wave-Serpent|
000000600|Swooping Hawks|AE|000000186|Swooping Hawks soar high above the battlefield with incredible grace and agility, moving with such speed that they appear as a blur of colour. They are masters of harassment warfare, perfectly suited to breaking up enemy counter-attacks or picking off vulnerable formations with a hail of las-fire and plasma grenades.|Other|<b>Every model is equipped with:</b> lasblaster; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Swooping-Hawks|
000000601|Warp Spiders|AE|000000186|Warp Spiders attack without warning. They do this with their jump generators – arcane dimensional devices that allow them to make short but dangerous leaps through the immaterium. When they return to reality, Warp Spiders fire clouds of razor-sharp monofilament wire at the foe, slicing them apart as they writhe in a doomed effort to escape.|Other|<b>Every model is equipped with:</b> death spinner; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Warp-Spiders|
000000602|Shining Spears|AE|000000186|Shining Spears live to joust, which they do at breathtaking speeds upon their jetbike steeds. Their chosen weapon is the long and formidable laser lance, which burns an opening in the target with a powerful energy blast an instant before the bulk of the weapon slams home with a devastating, piercing impact.|Other|<b>Every model is equipped with:</b> laser lance; twin shuriken catapult.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Shining-Spears|
000000603|Crimson Hunter|AE|000000186|Crimson Hunters are the sublime pilots of formidable airborne fighters with armaments dedicated to aerial interdiction. With superhuman reflexes they hunt down and destroy enemy aircraft with sickening ease, their skills honed by nightly training sorties with those of their Aspect Shrine.|Other|<b>This model is equipped with:</b> 2 starcannons; pulse laser; wraithbone hull.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/aeldari/Crimson-Hunter|
000000605|Vyper|AE|000000186|These sleek skimmers offer a perfect compromise between the speed of a jetbike and the heavier armament of a grav-tank. Well-drilled Vyper squadrons move as one at breakneck speeds, evincing incredible grace as their seated gunners blast at the vulnerable rear armour of tanks, or harass the flanks of infantry squads.|Other|<b>This model is equipped with:</b> shuriken cannon; twin shuriken catapult; wraithbone hull.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Vyper|
000000606|Hemlock Wraithfighter|AE|000000186|Hemlocks blend the psychic abilities of their Spiritseer pilots with the gestalt energies of the Aeldari dead, who can pilot the craft should the seer be incapacitated. The aircraft’s mindshock pod unleashes waves of negative emotion to cause terror in the enemy, while its heavy D-scythes hurl the Hemlock’s victims into the warp.|Other|<b>This model is equipped with:</b> 2 heavy D-scythes; wraithbone hull.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Hemlock-Wraithfighter|
000000607|Dark Reapers|AE|000000186|Dark Reapers unleash firestorms with their long-ranged Reaper launchers, whether using infantry-shredding starswarm missiles or armour-piercing starshot variants. These salvoes are chillingly accurate, thanks to advanced targeting systems but also the Reapers’ armour, which anchors them firmly to the ground while they fire.|Other|<b>Every model is equipped with:</b> Reaper launcher; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Dark-Reapers|
000000608|Support Weapons|AE|000000186|These large yet graceful artillery pieces glide to battle on anti-grav engines, mounting huge guns that utilise a variety of technologies. Shadow weavers fire nets of monofilament wires that shred vulnerable foes. Vibro cannons project crushing sonic waves, while the blasts of D-cannons cause physical matter to collapse in upon itself.|Other|<b>This model is equipped with:</b> shadow weaver; shuriken catapult; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Support-Weapons|
000000609|Falcon|AE|000000186|The primary battle tanks of the Asuryani, Falcons mount a diverse array of potent weapons that make them the bane of war machines and foot troops alike. They also boast a transport pod, in which small squads of warriors can be borne to wherever on the battlefield their martial prowess is most needed.|Other|<b>This model is equipped with:</b> pulse laser; scatter laser; twin shuriken catapult; wraithbone hull.|This model has a transport capacity of 6 <span class="tooltip00051" data-tooltip-content="#tooltip_content00051" data-tooltip-anchor="#tooltip_content00051"><span class="kwb">AELDARI</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip00052" data-tooltip-content="#tooltip_content00052" data-tooltip-anchor="#tooltip_content00052"><span class="kwb">WRAITH</span> <span class="kwb">CONSTRUCT</span></span> model takes the space of 2 models. It cannot transport <span class="tooltip00053" data-tooltip-content="#tooltip_content00053" data-tooltip-anchor="#tooltip_content00053"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> models.|false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/aeldari/Falcon|
000000610|Fire Prism|AE|000000186|The prism cannon of this vehicle is the bane of heavy battle tanks. In its firing process, a laser is discharged into a massive crystal prism that amplifies the shot’s potency. The energy is released in one of two ways – either as thin lances of light to destroy the toughest vehicles, or as a dispersed pulse to slaughter swathes of infantry.|Other|<b>This model is equipped with:</b> prism cannon; twin shuriken catapult; wraithbone hull.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/aeldari/Fire-Prism|
000000611|Night Spinner|AE|000000186|The doomweaver mounted by the Night Spinner is an esoteric weapon that spins great swathes of monofilament wire into a lethal web that is launched high into the air. So strong is this substance that nothing can stop its descent, and any foe lying beneath it faces a horrible death as the razor-sharp strands fall first upon and then through them.|Other|<b>This model is equipped with:</b> doomweaver; twin shuriken catapult; wraithbone hull.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/aeldari/Night-Spinner|
000000612|War Walker|AE|000000186|The graceful, bipedal War Walkers often take to the field in the vanguard of Asuryani armies. Highly agile, they are also heavily armed, carrying two heavy weapons to eliminate foes before they can strike back. A formidable power field of invisible energy protects each War Walker, blurring and distorting its outline and shielding the pilot.|Other|<b>This model is equipped with:</b> 2 shuriken cannons; War Walker feet.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/War-Walker|
000000613|Wraithlord|AE|000000186|Wraithlords are lithe, towering wraithbone constructs powered by the spirit of a fallen Aeldari hero. These mighty ghost warriors can wield a swathe of armaments, ranging from energised fists and sentient scimitars to heavy weapons capable of destroying battle tanks or infantry squads at a distance.|Other|<b>This model is equipped with:</b> 2 shuriken catapults; wraithbone fists.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Wraithlord|
000000614|Wraithknight|AE|000000186|Few foes can stand up to the power of a Wraithknight. Those armed with a heavy wraithcannon can throw targets straight into the hell-dimension of the warp, while the suncannon can doom masses of soldiers in plasma blasts. Wraithknights that wield a ghostglaive and scattershield are amply equipped to duel even titanic war engines.|Other|<b>This model is equipped with:</b> titanic ghostglaive; titanic feet; scattershield.||false|||1-6|While this model has 1-6 wounds remaining, subtract 5 from this model’s Objective Control characteristic and each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/aeldari/Wraithknight|
000000615|Shadow Spectres|AE|000000258|Draped in holo-fields and gossamer-thin robes, Shadow Spectres haunt the battlefield as intangible ghosts, using their prism rifles to knock out valuable armoured targets before swiftly relocating. Their abilities allow these unsettling Aspect Warriors to stay a step ahead of any counterattack as they resume their terrifying hunt.|Other|<b>Every model is equipped with:</b> prism rifle; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Shadow-Spectres|
000000616|Wasp Assault Walker|AE|000000257||Other|<b>This model is equipped with:</b> scatter laser; shuriken cannon; Wasp feet.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Wasp-Assault-Walker|
000000617|Wraithseer|AE|000000258|Rare and precious beyond compare, Wraithseers are ancient vessels containing the spiritual essence of fallen Warlocks. As in their mortal lives, these venerable beings are war leaders and powerful psykers, marshalling eldritch forces as deftly as they wield their ghostspear.|Other|<b>This model is equipped with:</b> destructor; ghostspear. ||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Wraithseer|
000000618|Hornet|AE|000000258|The Hornet is a small, single-seater attack craft deployed in a fast reconnaissance and raiding role. Often operating alongside jetbikes and Vypers, Hornets speed ahead of the main Aeldari force to harry and outmanoeuvre priority targets, utilising a range of paired heavy weapons to strike and fade before the enemy can respond.|Other|<b>This model is equipped with:</b> 2 Hornet pulse lasers; wraithbone hull.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Hornet|
000000619|Warp Hunter|AE|000000258|Like the Fire Prism and Night Spinner, the rare Warp Hunter grav-tank foregoes the transport capacity of the Falcon chassis in favour of its potent main armament. Known as the D-flail, this huge weapon can be used either to project a sphere of warp energy that tears its target apart, or to open a temporary rift that drags hapless victims to a terrible death.|Other|<b>This model is equipped with:</b> D-flail; twin shuriken catapult; wraithbone hull.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/aeldari/Warp-Hunter|
000000620|Lynx|AE|000000258|Resembling a sleek twin-bladed spearhead, the Lynx is a heavy grav-tank armed with a pulsar. Though they lack the resilience of the largest engines of Vaul, Lynxes more than compensate for this with their speed and agility, defying the tracking systems of the enemy as they manoeuvre themselves for the perfect precision kill.|Other|<b>This model is equipped with:</b> Lynx pulsar; shuriken cannon; wraithbone hull.||false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/aeldari/Lynx|
000000621|Scorpion|AE|000000258|Optimised for hunting heavy tanks and titans, Scorpions are amongst the most powerful mobile weapons platforms employed by the Asuryani. Their twin pulsars are able to lance through the densest armour plating as though it was not there, vaporising everything they touch.|Other|<b>This model is equipped with:</b> shuriken cannon; twin Scorpion pulsar; wraithbone hull.||false|||1-8|While this model has 1-8 wounds remaining, subtract 4 from its Objective Control characteristic and each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/aeldari/Scorpion|
000000622|Cobra|AE|000000258|Cobras are huge skimmer tanks whose elegant hulls are dominated by a D-impaler – an enormous energy weapon against which not even powerful force fields are a reliable defence. So dangerous is this weapon that when a Cobra’s defence systems fail, a catastrophic D-rift will sometimes tear through reality, devouring the vehicle and any unfortunates nearby.|Other|<b>This model is equipped with:</b> D-impaler; shuriken cannon; wraithbone hull.||false|||1-8|While this model has 1-8 wounds remaining, subtract 4 from its Objective Control characteristic and each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/aeldari/Cobra|
000000623|Nightwing|AE|000000258|The Nightwing is a superlative dog-fighting aircraft, its swept-wing design granting it a combination of lightning speed and aerobatic agility unmatched by its rivals. Appearing only as a momentary blur in the sights of adversaries on the ground, Nightwings streak through the skies like born predators, vanquishing their quarry with a hail of shurikens or a single well-placed bright lance strike.|Other|<b>This model is equipped with:</b> twin bright lance; twin shuriken cannon; wraithbone hull.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/aeldari/Nightwing|
000000624|Phoenix|AE|000000257||Other|<b>This model is equipped with:</b> Phoenix missile array; Phoenix pulse laser; twin shuriken cannon; wraithbone hull.||false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/aeldari/Phoenix|
000000625|Vampire Raider|AE|000000257||Other|<b>This model is equipped with:</b> scatter laser; 2 twin pulse lasers; wraithbone hull.|This model has a transport capacity of 30 <span class="tooltip00051" data-tooltip-content="#tooltip_content00051" data-tooltip-anchor="#tooltip_content00051"><span class="kwb">AELDARI</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip00052" data-tooltip-content="#tooltip_content00052" data-tooltip-anchor="#tooltip_content00052"><span class="kwb">WRAITH</span> <span class="kwb">CONSTRUCT</span></span> model takes the space of 2 models. It cannot transport <span class="tooltip00053" data-tooltip-content="#tooltip_content00053" data-tooltip-anchor="#tooltip_content00053"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> models.|false|||1-10|While this model has 1-10 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/aeldari/Vampire-Raider|
000000626|Vampire Hunter|AE|000000257||Other|<b>This model is equipped with:</b> scatter laser; 2 twin pulse lasers; twin Vampire pulsar; wraithbone hull.||false|||1-10|While this model has 1-10 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/aeldari/Vampire-Hunter|
000000627|Skathach Wraithknight|AE|000000258|Skathach Wraithknights were designed to walk the endless paths of the Labyrinth Dimension, purging those eldritch passageways of any trespassers. Equipped with complex webway shunt generators and rare, specialised weapons, these constructs stride the battlefield like vengeful demigods, dispensing doom with every graceful step.|Other|<b>This model is equipped with:</b> inferno lance; titanic feet; scattershield.||false|||1-6|While this model has 1-6 wounds remaining, subtract 5 from this model’s Objective Control characteristic and each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/aeldari/Skathach-Wraithknight|
000000628|Revenant Titan|AE|000000258|Revenants are graceful wraith constructs armed with paired pulsars – high-yield laser weapons that are the bane of heavy armour. Other Revenants wield sophisticated sonic lances, which emit resonant noise that shakes apart everything it hits. Survivors are soon wiped out by its cloudburst missiles, or simply crushed.|Other|<b>This model is equipped with:</b> cloudburst missile launcher; Revenant pulsar; sonic lance; Revenant feet.||false|||1-10|While this model has 1-10 wounds remaining, subtract 8 from this model’s Objective Control characteristic and each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/aeldari/Revenant-Titan|
000000629|Corsair Cloud Dancer Band|AE|000000257||Other|<b>Every model is equipped with:</b> brace of pistols; twin shuriken catapult; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Corsair-Cloud-Dancer-Band|
000000630|Irillyth|AE|000000258|Once a disciple of the first Phoenix Lord Asurmen, Irillyth founded the shrine of the Shadow Spectres on the craftworld of Mymeara, instilling in his warriors the arts of stealth, swiftness and decisive firepower. Known as the Shade of Twilight, he moves like a wraith among shadows, wielding the Spear of Starlight with lethal effect.|Characters|<b>This model is equipped with:</b> Spear of Starlight.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Irillyth|
