datasheet_id|stratagem_id|
000000114|000008487006|
000000114|000008479002|
000000114|000008335002|
000000114|000008389003|
000000114|000008487004|
000000114|000008352006|
000000114|000008389004|
000000114|000008375007|
000000114|000008475002|
000000114|000008487007|
000000115|000008527005|
000000115|000008335004|
000000115|000008375003|
000000115|000008475007|
000000115|000008475004|
000000115|000008389003|
000000115|000008491007|
000000115|000008335008|
000000115|000008491005|
000000115|000008479004|
000000115|000008527003|
000000115|000008475003|
000000115|000008523007|
000000115|000008335009|
000000115|000008531006|
000000115|000008527006|
000000115|000008775002|
000000115|000008375007|
000000115|000008335012|
000000115|000008479003|
000000115|000008495003|
000000115|000008483002|
000000115|000008495004|
000000115|000008527004|
000000115|000008352004|
000000115|000008389007|
000000115|000008523006|
000000115|000008775005|
000000115|000008775004|
000000115|000008527002|
000000115|000008487003|
000000115|000008483003|
000000115|000008523005|
000000115|000008531002|
000000115|000008775003|
000000115|000008475005|
000000115|000008491002|
000000115|000008495007|
000000115|000008527007|
000000115|000008487007|
000000115|000008389004|
000000115|000008335003|
000000115|000008495006|
000000115|000008491004|
000000115|000008335002|
000000115|000008531004|
000000115|000008375006|
000000115|000008531005|
000000115|000008523002|
000000115|000008779003|
000000115|000008495005|
000000115|000008531003|
000000115|000008475006|
000000115|000008335010|
000000115|000008352002|
000000115|000008487002|
000000115|000008523004|
000000115|000008375002|
000000115|000008491006|
000000115|000008495002|
000000115|000008491003|
000000115|000008335005|
000000115|000008483005|
000000115|000008523003|
000000115|000008352003|
000000115|000008775006|
000000115|000008531007|
000000115|000008352005|
000000115|000008483006|
000000115|000008775007|
000000115|000008479002|
000000115|000008475002|
000000115|000008375004|
000000115|000008389006|
000000115|000008483004|
000000115|000008352006|
000000115|000008389002|
000000115|000008389005|
000000115|000008352007|
000000115|000008375005|
000000116|000008375004|
000000116|000008475003|
000000116|000008475002|
000000116|000008389006|
000000116|000008779007|
000000116|000008389007|
000000116|000008523007|
000000116|000008779005|
000000116|000008375007|
000000116|000008375005|
000000116|000008389002|
000000116|000008335006|
000000116|000008531004|
000000116|000008487002|
000000116|000008479002|
000000116|000008475006|
000000116|000008531002|
000000116|000008335002|
000000116|000008779002|
000000116|000008483002|
000000116|000008527005|
000000116|000008335008|
000000116|000008352004|
000000116|000008523005|
000000116|000008352005|
000000116|000008479003|
000000116|000008779003|
000000116|000008775002|
000000116|000008389005|
000000116|000008375006|
000000116|000008531005|
000000116|000008531003|
000000116|000008483005|
000000116|000008479004|
000000116|000008527002|
000000116|000008527006|
000000116|000008352003|
000000116|000008389003|
000000116|000008483006|
000000116|000008527007|
000000116|000008487007|
000000116|000008527004|
000000116|000008487005|
000000116|000008335012|
000000116|000008335005|
000000116|000008523004|
000000116|000008335003|
000000116|000008389004|
000000116|000008779004|
000000116|000008491002|
000000116|000008531007|
000000116|000008487003|
000000116|000008335009|
000000116|000008352007|
000000116|000008352002|
000000116|000008523002|
000000116|000008352006|
000000116|000008487006|
000000116|000008475007|
000000116|000008491003|
000000116|000008475005|
000000116|000008495002|
000000116|000008487004|
000000116|000008375003|
000000116|000008779006|
000000116|000008523006|
000000117|000008375007|
000000117|000008352003|
000000117|000008375006|
000000117|000008527007|
000000117|000008479002|
000000117|000008523004|
000000117|000008527006|
000000117|000008775004|
000000117|000008527005|
000000117|000008523002|
000000117|000008531005|
000000117|000008389003|
000000117|000008527002|
000000117|000008779003|
000000117|000008335011|
000000117|000008479006|
000000117|000008389004|
000000117|000008335007|
000000117|000008479007|
000000117|000008479005|
000000117|000008495002|
000000117|000008352004|
000000117|000008475003|
000000117|000008483005|
000000117|000008335003|
000000117|000008531007|
000000117|000008375004|
000000117|000008475006|
000000117|000008475005|
000000117|000008479004|
000000117|000008389007|
000000117|000008475002|
000000117|000008352006|
000000117|000008375005|
000000117|000008487007|
000000117|000008531003|
000000117|000008487002|
000000117|000008335009|
000000117|000008352005|
000000117|000008335005|
000000117|000008479003|
000000117|000008389005|
000000117|000008483006|
000000117|000008527004|
000000117|000008335012|
000000117|000008491003|
000000117|000008775005|
000000117|000008352002|
000000117|000008475007|
000000117|000008775002|
000000117|000008375003|
000000117|000008389002|
000000117|000008335002|
000000117|000008483002|
000000117|000008531002|
000000117|000008389006|
000000117|000008487003|
000000117|000008531004|
000000117|000008335008|
000000118|000008375004|
000000118|000008531002|
000000118|000008483006|
000000118|000008523003|
000000118|000008483002|
000000118|000008475005|
000000118|000008352006|
000000118|000008335012|
000000118|000008491007|
000000118|000008531005|
000000118|000008495003|
000000118|000008523004|
000000118|000008775005|
000000118|000008487007|
000000118|000008375005|
000000118|000008491003|
000000118|000008495006|
000000118|000008775004|
000000118|000008775006|
000000118|000008352002|
000000118|000008375006|
000000118|000008352005|
000000118|000008352007|
000000118|000008775003|
000000118|000008335002|
000000118|000008491005|
000000118|000008352004|
000000118|000008335010|
000000118|000008495007|
000000118|000008491002|
000000118|000008483004|
000000118|000008475004|
000000118|000008389007|
000000118|000008487003|
000000118|000008375003|
000000118|000008491006|
000000118|000008389005|
000000118|000008475006|
000000118|000008531007|
000000118|000008335005|
000000118|000008389003|
000000118|000008483005|
000000118|000008479004|
000000118|000008389004|
000000118|000008531004|
000000118|000008375007|
000000118|000008389006|
000000118|000008523006|
000000118|000008479003|
000000118|000008495004|
000000118|000008389002|
000000118|000008335008|
000000118|000008523005|
000000118|000008475003|
000000118|000008527005|
000000118|000008523007|
000000118|000008475007|
000000118|000008491004|
000000118|000008527002|
000000118|000008487002|
000000118|000008527004|
000000118|000008775002|
000000118|000008475002|
000000118|000008527006|
000000118|000008335003|
000000118|000008495005|
000000118|000008483003|
000000118|000008479002|
000000118|000008495002|
000000118|000008531003|
000000118|000008779003|
000000118|000008523002|
000000118|000008775007|
000000118|000008352003|
000000118|000008527007|
000000119|000008531002|
000000119|000008475003|
000000119|000008531003|
000000119|000008483003|
000000119|000008389007|
000000119|000008527002|
000000119|000008352005|
000000119|000008352002|
000000119|000008527007|
000000119|000008375006|
000000119|000008375002|
000000119|000008375007|
000000119|000008375003|
000000119|000008527006|
000000119|000008523004|
000000119|000008375004|
000000119|000008779003|
000000119|000008475007|
000000119|000008475006|
000000119|000008475002|
000000119|000008375005|
000000119|000008483006|
000000119|000008335006|
000000119|000008487002|
000000119|000008495002|
000000119|000008531006|
000000119|000008527003|
000000119|000008352003|
000000119|000008523006|
000000119|000008335010|
000000119|000008483005|
000000119|000008389005|
000000119|000008491002|
000000119|000008483004|
000000119|000008389003|
000000119|000008487003|
000000119|000008491004|
000000119|000008352006|
000000119|000008491003|
000000119|000008335012|
000000119|000008479002|
000000119|000008389004|
000000119|000008487007|
000000119|000008523007|
000000119|000008483002|
000000119|000008335008|
000000119|000008389002|
000000119|000008475005|
000000119|000008475004|
000000119|000008335002|
000000119|000008335005|
000000119|000008523003|
000000119|000008352007|
000000119|000008531005|
000000119|000008479004|
000000119|000008335009|
000000119|000008527004|
000000119|000008775002|
000000119|000008491007|
000000119|000008491005|
000000119|000008335003|
000000119|000008527005|
000000119|000008335004|
000000119|000008479003|
000000119|000008523005|
000000119|000008531004|
000000119|000008491006|
000000119|000008531007|
000000119|000008352004|
000000119|000008389006|
000000119|000008523002|
000000120|000008475002|
000000120|000008479003|
000000120|000008775002|
000000120|000008335003|
000000120|000008335002|
000000120|000008531004|
000000120|000008335012|
000000120|000008335008|
000000120|000008335009|
000000120|000008335007|
000000120|000008495002|
000000120|000008389004|
000000120|000008375003|
000000120|000008487007|
000000120|000008375007|
000000120|000008479002|
000000120|000008479006|
000000120|000008479005|
000000120|000008389006|
000000120|000008779003|
000000120|000008389005|
000000120|000008775005|
000000120|000008531007|
000000120|000008483006|
000000120|000008352006|
000000120|000008527005|
000000120|000008483005|
000000120|000008375004|
000000120|000008479007|
000000120|000008531005|
000000120|000008352004|
000000120|000008531003|
000000120|000008389007|
000000120|000008475003|
000000120|000008527007|
000000120|000008527002|
000000120|000008352002|
000000120|000008389003|
000000120|000008389002|
000000120|000008487003|
000000120|000008352005|
000000120|000008491003|
000000120|000008375005|
000000120|000008775004|
000000120|000008531002|
000000120|000008352003|
000000120|000008527004|
000000120|000008523002|
000000120|000008483002|
000000120|000008335005|
000000120|000008527006|
000000120|000008475005|
000000120|000008487002|
000000120|000008479004|
000000120|000008335011|
000000120|000008475006|
000000120|000008475007|
000000120|000008523004|
000000120|000008375006|
000000121|000008375007|
000000121|000008352007|
000000121|000008352002|
000000121|000008491007|
000000121|000008491005|
000000121|000008335005|
000000121|000008335010|
000000121|000008495002|
000000121|000008479002|
000000121|000008531004|
000000121|000008335004|
000000121|000008479003|
000000121|000008375003|
000000121|000008527004|
000000121|000008389006|
000000121|000008479004|
000000121|000008375002|
000000121|000008487002|
000000121|000008475006|
000000121|000008531005|
000000121|000008491006|
000000121|000008475007|
000000121|000008375005|
000000121|000008775002|
000000121|000008527002|
000000121|000008389005|
000000121|000008475002|
000000121|000008483006|
000000121|000008531002|
000000121|000008531007|
000000121|000008523004|
000000121|000008352005|
000000121|000008531006|
000000121|000008335003|
000000121|000008335012|
000000121|000008335002|
000000121|000008389004|
000000121|000008389007|
000000121|000008352003|
000000121|000008523005|
000000121|000008523007|
000000121|000008335009|
000000121|000008527007|
000000121|000008375006|
000000121|000008483003|
000000121|000008335008|
000000121|000008487007|
000000121|000008352004|
000000121|000008531003|
000000121|000008483002|
000000121|000008527006|
000000121|000008475005|
000000121|000008389002|
000000121|000008523002|
000000121|000008491004|
000000121|000008483005|
000000121|000008523006|
000000121|000008475003|
000000121|000008491003|
000000121|000008523003|
000000121|000008527003|
000000121|000008527005|
000000121|000008491002|
000000121|000008483004|
000000121|000008475004|
000000121|000008779003|
000000121|000008375004|
000000121|000008352006|
000000121|000008389003|
000000121|000008487003|
000000122|000008335005|
000000122|000008475006|
000000122|000008389007|
000000122|000008335002|
000000122|000008483007|
000000122|000008479003|
000000122|000008527007|
000000122|000008483002|
000000122|000008483006|
000000122|000008352003|
000000122|000008389002|
000000122|000008527002|
000000122|000008523002|
000000122|000008531003|
000000122|000008475003|
000000122|000008531002|
000000122|000008531004|
000000122|000008487004|
000000122|000008352005|
000000122|000008487007|
000000122|000008352002|
000000122|000008389004|
000000122|000008491003|
000000122|000008527004|
000000122|000008495002|
000000122|000008335008|
000000122|000008479004|
000000122|000008487002|
000000122|000008475002|
000000122|000008375003|
000000122|000008375007|
000000122|000008475007|
000000122|000008483004|
000000122|000008479005|
000000122|000008389006|
000000122|000008531007|
000000122|000008775002|
000000122|000008779003|
000000122|000008375006|
000000122|000008389005|
000000122|000008375005|
000000122|000008527006|
000000122|000008352006|
000000122|000008487003|
000000122|000008527005|
000000122|000008483005|
000000122|000008389003|
000000122|000008479002|
000000122|000008352004|
000000122|000008375004|
000000122|000008523004|
000000122|000008475005|
000000122|000008479007|
000000122|000008531005|
000000123|000008527002|
000000123|000008479004|
000000123|000008531004|
000000123|000008389007|
000000123|000008475006|
000000123|000008375005|
000000123|000008475005|
000000123|000008375003|
000000123|000008375006|
000000123|000008475002|
000000123|000008335007|
000000123|000008475007|
000000123|000008479007|
000000123|000008775002|
000000123|000008531003|
000000123|000008531007|
000000123|000008352004|
000000123|000008479005|
000000123|000008389005|
000000123|000008335003|
000000123|000008335009|
000000123|000008479002|
000000123|000008483006|
000000123|000008487003|
000000123|000008527006|
000000123|000008335011|
000000123|000008487004|
000000123|000008352005|
000000123|000008779003|
000000123|000008527004|
000000123|000008352002|
000000123|000008352006|
000000123|000008487002|
000000123|000008483005|
000000123|000008375004|
000000123|000008375007|
000000123|000008531005|
000000123|000008491003|
000000123|000008495002|
000000123|000008335008|
000000123|000008475003|
000000123|000008335012|
000000123|000008527005|
000000123|000008389004|
000000123|000008487007|
000000123|000008389002|
000000123|000008483002|
000000123|000008335005|
000000123|000008523002|
000000123|000008479003|
000000123|000008527007|
000000123|000008531002|
000000123|000008523004|
000000123|000008389003|
000000123|000008389006|
000000123|000008352003|
000000123|000008335002|
000000124|000008375006|
000000124|000008523002|
000000124|000008389004|
000000124|000008375005|
000000124|000008487007|
000000124|000008335005|
000000124|000008527004|
000000124|000008389003|
000000124|000008531005|
000000124|000008389002|
000000124|000008335012|
000000124|000008352005|
000000124|000008475006|
000000124|000008352003|
000000124|000008531003|
000000124|000008779005|
000000124|000008375004|
000000124|000008475003|
000000124|000008352004|
000000124|000008487004|
000000124|000008495002|
000000124|000008475007|
000000124|000008487006|
000000124|000008527002|
000000124|000008487003|
000000124|000008527006|
000000124|000008389007|
000000124|000008475005|
000000124|000008389006|
000000124|000008352006|
000000124|000008531002|
000000124|000008483002|
000000124|000008479007|
000000124|000008479002|
000000124|000008375007|
000000124|000008523004|
000000124|000008483006|
000000124|000008491003|
000000124|000008352002|
000000124|000008775002|
000000124|000008335007|
000000124|000008335003|
000000124|000008335002|
000000124|000008389005|
000000124|000008335009|
000000124|000008479005|
000000124|000008479003|
000000124|000008779007|
000000124|000008527005|
000000124|000008479004|
000000124|000008375003|
000000124|000008531007|
000000124|000008531004|
000000124|000008487002|
000000124|000008335008|
000000124|000008483005|
000000124|000008475002|
000000124|000008779006|
000000124|000008779003|
000000124|000008527007|
000000125|000008479003|
000000125|000008527007|
000000125|000008527004|
000000125|000008487003|
000000125|000008335003|
000000125|000008483004|
000000125|000008491007|
000000125|000008495002|
000000125|000008335008|
000000125|000008491004|
000000125|000008335005|
000000125|000008483003|
000000125|000008352003|
000000125|000008479004|
000000125|000008475006|
000000125|000008491002|
000000125|000008335010|
000000125|000008491006|
000000125|000008352004|
000000125|000008389004|
000000125|000008531002|
000000125|000008523002|
000000125|000008389007|
000000125|000008475005|
000000125|000008531004|
000000125|000008483005|
000000125|000008483006|
000000125|000008487007|
000000125|000008523004|
000000125|000008527005|
000000125|000008775002|
000000125|000008531005|
000000125|000008375006|
000000125|000008491003|
000000125|000008475004|
000000125|000008389005|
000000125|000008779003|
000000125|000008527006|
000000125|000008375003|
000000125|000008335012|
000000125|000008523007|
000000125|000008487002|
000000125|000008531007|
000000125|000008352002|
000000125|000008491005|
000000125|000008475003|
000000125|000008523005|
000000125|000008523006|
000000125|000008389003|
000000125|000008479002|
000000125|000008335009|
000000125|000008527002|
000000125|000008531003|
000000125|000008375007|
000000125|000008352007|
000000125|000008389006|
000000125|000008523003|
000000125|000008375004|
000000125|000008335002|
000000125|000008483002|
000000125|000008352006|
000000125|000008389002|
000000125|000008352005|
000000125|000008475007|
000000125|000008375005|
000000125|000008475002|
000000126|000008389005|
000000126|000008375006|
000000126|000008483003|
000000126|000008335002|
000000126|000008389004|
000000126|000008523005|
000000126|000008491007|
000000126|000008479003|
000000126|000008389003|
000000126|000008527002|
000000126|000008375003|
000000126|000008491004|
000000126|000008487007|
000000126|000008352004|
000000126|000008527005|
000000126|000008491005|
000000126|000008483002|
000000126|000008352005|
000000126|000008389007|
000000126|000008389002|
000000126|000008352007|
000000126|000008375004|
000000126|000008375005|
000000126|000008335003|
000000126|000008389006|
000000126|000008491002|
000000126|000008335009|
000000126|000008523006|
000000126|000008531003|
000000126|000008487003|
000000126|000008475004|
000000126|000008531007|
000000126|000008479004|
000000126|000008531005|
000000126|000008775002|
000000126|000008479002|
000000126|000008483005|
000000126|000008475002|
000000126|000008487002|
000000126|000008352006|
000000126|000008335012|
000000126|000008523003|
000000126|000008352002|
000000126|000008483006|
000000126|000008523007|
000000126|000008335010|
000000126|000008352003|
000000126|000008335008|
000000126|000008335005|
000000126|000008527006|
000000126|000008531002|
000000126|000008531004|
000000126|000008495002|
000000126|000008475007|
000000126|000008523002|
000000126|000008335006|
000000126|000008491006|
000000126|000008527007|
000000126|000008483004|
000000126|000008491003|
000000126|000008779003|
000000126|000008475003|
000000126|000008523004|
000000126|000008475005|
000000126|000008527004|
000000126|000008375007|
000000126|000008475006|
000000127|000008375002|
000000127|000008483006|
000000127|000008335010|
000000127|000008375004|
000000127|000008483003|
000000127|000008495002|
000000127|000008475003|
000000127|000008483005|
000000127|000008531006|
000000127|000008523004|
000000127|000008335008|
000000127|000008389004|
000000127|000008527003|
000000127|000008491004|
000000127|000008523007|
000000127|000008352005|
000000127|000008335004|
000000127|000008527006|
000000127|000008523003|
000000127|000008335002|
000000127|000008527004|
000000127|000008389002|
000000127|000008531004|
000000127|000008475004|
000000127|000008352007|
000000127|000008531003|
000000127|000008479004|
000000127|000008389006|
000000127|000008335012|
000000127|000008352006|
000000127|000008479003|
000000127|000008531007|
000000127|000008375006|
000000127|000008475002|
000000127|000008389005|
000000127|000008487007|
000000127|000008479002|
000000127|000008352003|
000000127|000008491006|
000000127|000008375005|
000000127|000008335009|
000000127|000008527007|
000000127|000008483004|
000000127|000008335003|
000000127|000008523006|
000000127|000008487003|
000000127|000008375007|
000000127|000008531002|
000000127|000008527002|
000000127|000008775002|
000000127|000008475005|
000000127|000008475007|
000000127|000008779003|
000000127|000008483002|
000000127|000008352004|
000000127|000008389007|
000000127|000008352002|
000000127|000008523002|
000000127|000008335005|
000000127|000008475006|
000000127|000008375003|
000000127|000008527005|
000000127|000008491003|
000000127|000008491007|
000000127|000008491005|
000000127|000008487002|
000000127|000008523005|
000000127|000008389003|
000000127|000008531005|
000000127|000008491002|
000000128|000008389007|
000000128|000008389004|
000000128|000008483003|
000000128|000008352003|
000000128|000008375006|
000000128|000008531004|
000000128|000008475005|
000000128|000008527004|
000000128|000008479004|
000000128|000008523002|
000000128|000008531005|
000000128|000008523005|
000000128|000008531007|
000000128|000008335011|
000000128|000008523006|
000000128|000008491003|
000000128|000008475004|
000000128|000008335012|
000000128|000008491004|
000000128|000008495002|
000000128|000008487007|
000000128|000008479003|
000000128|000008527005|
000000128|000008389005|
000000128|000008352005|
000000128|000008389003|
000000128|000008475007|
000000128|000008375003|
000000128|000008531003|
000000128|000008527006|
000000128|000008483004|
000000128|000008527002|
000000128|000008335002|
000000128|000008483002|
000000128|000008531002|
000000128|000008475002|
000000128|000008491002|
000000128|000008375004|
000000128|000008335003|
000000128|000008479002|
000000128|000008527007|
000000128|000008491005|
000000128|000008335010|
000000128|000008475006|
000000128|000008389002|
000000128|000008491006|
000000128|000008352002|
000000128|000008352004|
000000128|000008491007|
000000128|000008352007|
000000128|000008523007|
000000128|000008483006|
000000128|000008335005|
000000128|000008335006|
000000128|000008779003|
000000128|000008487003|
000000128|000008375005|
000000128|000008335008|
000000128|000008475003|
000000128|000008352006|
000000128|000008375007|
000000128|000008335009|
000000128|000008523003|
000000128|000008775002|
000000128|000008523004|
000000128|000008487002|
000000128|000008389006|
000000128|000008483005|
000000129|000008479003|
000000129|000008495002|
000000129|000008527004|
000000129|000008483007|
000000129|000008389005|
000000129|000008527002|
000000129|000008483006|
000000129|000008335012|
000000129|000008483004|
000000129|000008527005|
000000129|000008375003|
000000129|000008352006|
000000129|000008389006|
000000129|000008475007|
000000129|000008531002|
000000129|000008335005|
000000129|000008335008|
000000129|000008483002|
000000129|000008487004|
000000129|000008531004|
000000129|000008479002|
000000129|000008527006|
000000129|000008479004|
000000129|000008389003|
000000129|000008352002|
000000129|000008475006|
000000129|000008389002|
000000129|000008389004|
000000129|000008479005|
000000129|000008335009|
000000129|000008531003|
000000129|000008335003|
000000129|000008352004|
000000129|000008352003|
000000129|000008375006|
000000129|000008779003|
000000129|000008375005|
000000129|000008389007|
000000129|000008483005|
000000129|000008352005|
000000129|000008523002|
000000129|000008475002|
000000129|000008475003|
000000129|000008487007|
000000129|000008491003|
000000129|000008335007|
000000129|000008487002|
000000129|000008335011|
000000129|000008375004|
000000129|000008527007|
000000129|000008531005|
000000129|000008375007|
000000129|000008335002|
000000129|000008775002|
000000129|000008475005|
000000129|000008487003|
000000129|000008531007|
000000129|000008479007|
000000129|000008523004|
000000131|000008352006|
000000131|000008475003|
000000131|000008487007|
000000131|000008531005|
000000131|000008389002|
000000131|000008475006|
000000131|000008775004|
000000131|000008527005|
000000131|000008775005|
000000131|000008352003|
000000131|000008375005|
000000131|000008779003|
000000131|000008375004|
000000131|000008335003|
000000131|000008483005|
000000131|000008375007|
000000131|000008479006|
000000131|000008352005|
000000131|000008531007|
000000131|000008479003|
000000131|000008389005|
000000131|000008352002|
000000131|000008487003|
000000131|000008523002|
000000131|000008479005|
000000131|000008335002|
000000131|000008487002|
000000131|000008479004|
000000131|000008335007|
000000131|000008479002|
000000131|000008335005|
000000131|000008523004|
000000131|000008527004|
000000131|000008335009|
000000131|000008389003|
000000131|000008335012|
000000131|000008527006|
000000131|000008475007|
000000131|000008389004|
000000131|000008475005|
000000131|000008375006|
000000131|000008531004|
000000131|000008483002|
000000131|000008479007|
000000131|000008483006|
000000131|000008389007|
000000131|000008335008|
000000131|000008531003|
000000131|000008389006|
000000131|000008475002|
000000131|000008495002|
000000131|000008352004|
000000131|000008775002|
000000131|000008527007|
000000131|000008491003|
000000131|000008531002|
000000131|000008527002|
000000131|000008375003|
000000131|000008335011|
000000132|000008352005|
000000132|000008335005|
000000132|000008487004|
000000132|000008389002|
000000132|000008527004|
000000132|000008527006|
000000132|000008523004|
000000132|000008335008|
000000132|000008389007|
000000132|000008352006|
000000132|000008389006|
000000132|000008527005|
000000132|000008527002|
000000132|000008475003|
000000132|000008527007|
000000132|000008487007|
000000132|000008775002|
000000132|000008389003|
000000132|000008487003|
000000132|000008389004|
000000132|000008375004|
000000132|000008487006|
000000132|000008779003|
000000132|000008352002|
000000132|000008352004|
000000132|000008375005|
000000132|000008475005|
000000132|000008531005|
000000132|000008335002|
000000132|000008389005|
000000132|000008531004|
000000132|000008479007|
000000132|000008375003|
000000132|000008479002|
000000132|000008479003|
000000132|000008483006|
000000132|000008483004|
000000132|000008483002|
000000132|000008335012|
000000132|000008375006|
000000132|000008335009|
000000132|000008531002|
000000132|000008483007|
000000132|000008523002|
000000132|000008495002|
000000132|000008779006|
000000132|000008335007|
000000132|000008352003|
000000132|000008475006|
000000132|000008491003|
000000132|000008335003|
000000132|000008487002|
000000132|000008779005|
000000132|000008475002|
000000132|000008375007|
000000132|000008531007|
000000132|000008483005|
000000132|000008531003|
000000132|000008479004|
000000132|000008479005|
000000132|000008779007|
000000132|000008475007|
000000134|000008479003|
000000134|000008335008|
000000134|000008527005|
000000134|000008523006|
000000134|000008531007|
000000134|000008389007|
000000134|000008479004|
000000134|000008352002|
000000134|000008527004|
000000134|000008352007|
000000134|000008389006|
000000134|000008375003|
000000134|000008475006|
000000134|000008352004|
000000134|000008389005|
000000134|000008491006|
000000134|000008375006|
000000134|000008531003|
000000134|000008491005|
000000134|000008531002|
000000134|000008491003|
000000134|000008475005|
000000134|000008375005|
000000134|000008491004|
000000134|000008335003|
000000134|000008389002|
000000134|000008527006|
000000134|000008523002|
000000134|000008475007|
000000134|000008352003|
000000134|000008531004|
000000134|000008491007|
000000134|000008475004|
000000134|000008491002|
000000134|000008335012|
000000134|000008352005|
000000134|000008335005|
000000134|000008523005|
000000134|000008483002|
000000134|000008487003|
000000134|000008523003|
000000134|000008335009|
000000134|000008335010|
000000134|000008523004|
000000134|000008487002|
000000134|000008483004|
000000134|000008527007|
000000134|000008375007|
000000134|000008335002|
000000134|000008531005|
000000134|000008483006|
000000134|000008487007|
000000134|000008389004|
000000134|000008483003|
000000134|000008495002|
000000134|000008375004|
000000134|000008475003|
000000134|000008475002|
000000134|000008523007|
000000134|000008389003|
000000134|000008352006|
000000134|000008483005|
000000134|000008775002|
000000134|000008479002|
000000134|000008527002|
000000134|000008779003|
000000135|000008475002|
000000135|000008389005|
000000135|000008775003|
000000135|000008483002|
000000135|000008335009|
000000135|000008335010|
000000135|000008775006|
000000135|000008483003|
000000135|000008483004|
000000135|000008475005|
000000135|000008389007|
000000135|000008491002|
000000135|000008475006|
000000135|000008775002|
000000135|000008531006|
000000135|000008523004|
000000135|000008335012|
000000135|000008491007|
000000135|000008335005|
000000135|000008352007|
000000135|000008491005|
000000135|000008389003|
000000135|000008375003|
000000135|000008775004|
000000135|000008487003|
000000135|000008487002|
000000135|000008491003|
000000135|000008531007|
000000135|000008531002|
000000135|000008523006|
000000135|000008475004|
000000135|000008475003|
000000135|000008775005|
000000135|000008479003|
000000135|000008375007|
000000135|000008495006|
000000135|000008531004|
000000135|000008523005|
000000135|000008335003|
000000135|000008779003|
000000135|000008523002|
000000135|000008389002|
000000135|000008335002|
000000135|000008531005|
000000135|000008375006|
000000135|000008352004|
000000135|000008375002|
000000135|000008495004|
000000135|000008352005|
000000135|000008479004|
000000135|000008531003|
000000135|000008523003|
000000135|000008483005|
000000135|000008335004|
000000135|000008495005|
000000135|000008527002|
000000135|000008775007|
000000135|000008335008|
000000135|000008352002|
000000135|000008375004|
000000135|000008389004|
000000135|000008527006|
000000135|000008495002|
000000135|000008527005|
000000135|000008527003|
000000135|000008375005|
000000135|000008527007|
000000135|000008352003|
000000135|000008491004|
000000135|000008491006|
000000135|000008352006|
000000135|000008527004|
000000135|000008495007|
000000135|000008483006|
000000135|000008475007|
000000135|000008495003|
000000135|000008487007|
000000135|000008479002|
000000135|000008523007|
000000135|000008389006|
000000136|000008475007|
000000136|000008483005|
000000136|000008375004|
000000136|000008527007|
000000136|000008475002|
000000136|000008487002|
000000136|000008527002|
000000136|000008352006|
000000136|000008475003|
000000136|000008495002|
000000136|000008779003|
000000136|000008527006|
000000136|000008475006|
000000136|000008352003|
000000136|000008335002|
000000136|000008483002|
000000136|000008352004|
000000136|000008479007|
000000136|000008479006|
000000136|000008352005|
000000136|000008479003|
000000136|000008775005|
000000136|000008335007|
000000136|000008389006|
000000136|000008479005|
000000136|000008389005|
000000136|000008389004|
000000136|000008491003|
000000136|000008479004|
000000136|000008375007|
000000136|000008389003|
000000136|000008531007|
000000136|000008389007|
000000136|000008775002|
000000136|000008487007|
000000136|000008335008|
000000136|000008335003|
000000136|000008352002|
000000136|000008475005|
000000136|000008775004|
000000136|000008523002|
000000136|000008531005|
000000136|000008531004|
000000136|000008487003|
000000136|000008335005|
000000136|000008523004|
000000136|000008335012|
000000136|000008531002|
000000136|000008375006|
000000136|000008527005|
000000136|000008483006|
000000136|000008375003|
000000136|000008527004|
000000136|000008389002|
000000136|000008335009|
000000136|000008531003|
000000136|000008375005|
000000136|000008479002|
000000137|000008531004|
000000137|000008352005|
000000137|000008352006|
000000137|000008523002|
000000137|000008779004|
000000137|000008352007|
000000137|000008352004|
000000137|000008335012|
000000137|000008375005|
000000137|000008491003|
000000137|000008779005|
000000137|000008531003|
000000137|000008779006|
000000137|000008775002|
000000137|000008779007|
000000137|000008335008|
000000137|000008479002|
000000137|000008527005|
000000137|000008779003|
000000137|000008475003|
000000137|000008335011|
000000137|000008389003|
000000137|000008352003|
000000137|000008483005|
000000137|000008479004|
000000137|000008375003|
000000137|000008523006|
000000137|000008483002|
000000137|000008527006|
000000137|000008475002|
000000137|000008483006|
000000137|000008335009|
000000137|000008352002|
000000137|000008779002|
000000137|000008475006|
000000137|000008389002|
000000137|000008527002|
000000137|000008487002|
000000137|000008335005|
000000137|000008527004|
000000137|000008487006|
000000137|000008475007|
000000137|000008375004|
000000137|000008487005|
000000137|000008531005|
000000137|000008487004|
000000137|000008523005|
000000137|000008527007|
000000137|000008389004|
000000137|000008487007|
000000137|000008495002|
000000137|000008487003|
000000137|000008479003|
000000137|000008335002|
000000137|000008523007|
000000137|000008389007|
000000137|000008389006|
000000137|000008491002|
000000137|000008335006|
000000137|000008475005|
000000137|000008531002|
000000137|000008335003|
000000137|000008375007|
000000137|000008389005|
000000137|000008523004|
000000137|000008531007|
000000137|000008375006|
000000138|000008335005|
000000138|000008479004|
000000138|000008375006|
000000138|000008523002|
000000138|000008483005|
000000138|000008335002|
000000138|000008527005|
000000138|000008527002|
000000138|000008523006|
000000138|000008475003|
000000138|000008375005|
000000138|000008475002|
000000138|000008531006|
000000138|000008389004|
000000138|000008487003|
