000002355|Hexmark Destroyer|NEC|000000029|Hexmark Destroyers were once Deathmarks. Bursting from their dimensional oubliettes like ambush predators, these hunchbacked monsters unleash inescapable hails of enmitic fire. Independent ocular targeting and optimised firing patterns leave their prey with no escape.|Characters|<b>Every model is equipped with:</b> enmitic disintegrator pistols; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/necrons/Hexmark-Destroyer|
000002357|C’tan Shard Of The Void Dragon|NEC|000000029|Shards of the Void Dragon fill the air around them with a searing scream of distorted static. With a gesture they can unmake the war engines of the lesser races, dragging the resultant disintegrating matter into themselves like the gravity well of a black hole and using it to replenish their own, ever flickering forms.|Characters|<b>This model is equipped with:</b> Spear of the Void Dragon; voltaic storm; Canoptek tail blades.||false|||||https://wahapedia.ru/wh40k10ed/factions/necrons/C-tan-Shard-Of-The-Void-Dragon|
000002358|Ophydian Destroyers|NEC|000000029|Repugnant to other Necrons, Ophydian Destroyers echo elements of servile Canoptek Wraiths and reviled Flayed Ones in their murder-optimised bodies. Tunnelling through solid ferrocrete with frenzied violence and flickers of dimensional displacement, they burst into view to ambush, hack and rend their prey apart.|Other|<b>Every model is equipped with:</b> Ophydian hyperphase weapons.||false|||||https://wahapedia.ru/wh40k10ed/factions/necrons/Ophydian-Destroyers|
000002359|Lokhust Destroyers|NEC|000000029|Lokhust Destroyers rely on speed and firepower to annihilate any life they encounter. Their repulsor-sled bodies and augmented kinetic compensators ensure they can fire on the move without reduction in efficiency, and their speed allows them to run even the swiftest prey to ground.|Other|<b>Every model is equipped with:</b> gauss cannon; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/necrons/Lokhust-Destroyers|
000002360|The Silent King|NEC|000000029|The Silent King rides to war aboard his dais of dominion, flanked by the phaerons of his Triarch and orbited by crackling noctilith menhirs. He unleashes god-like powers of annihilation upon his dismayed foes, even as his absolute authority radiates out to empower the Necron legions and drive them to inevitable victory.|Characters|<b>Szarekh is equipped with:</b> Sceptre of Eternal Glory; Staff of Stars; Weapons of the Final Triarch.<br><br><b>Every Triarchal Menhir is equipped with:</b> annihilator beam; armoured bulk.||false|||1-6|While this unit’s Szarekh model has 1-6 wounds remaining, halve the Attacks characteristic of that model’s weapons, and each time this unit makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/necrons/The-Silent-King|
000002361|Convergence Of Dominion|NEC|000000029|Starsteles were placed upon worlds as territorial markers and silent guardians by jealous Necron nobles. Over the millennia they have become forgotten archaeological curios, or feared sources of superstitious rumour about vanishments and strange lights. Now they awaken again as their masters do.|Fortifications|<b>Every model is equipped with:</b> transdimensional abductor.||false|||||https://wahapedia.ru/wh40k10ed/factions/necrons/Convergence-Of-Dominion|
000002362|Tomb Citadel Walls|NEC|000000245||Fortifications|This unit is equipped with: nothing.||false|||1-15|While this model has 1-15 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/necrons/Tomb-Citadel-Walls|
000003693|Overlord with translocation shroud|NEC|000000029|With a translocation shroud drawn from their dynastic vaults, an Overlord can drive their android warriors in spectral surges towards the foe. Their living metal bodies phase swiftly through nether-realms allowing them to pass through rigid defences and even the flesh of mortal guardians to reach whatever prey or prize the Overlord demands.|Characters|<b>This model is equipped with:</b> Overlord’s blade; resurrection orb.||false|||||https://wahapedia.ru/wh40k10ed/factions/necrons/Overlord-with-translocation-shroud|
000000001|Warboss|ORK|000000046|A towering slab of muscle, fangs and bad attitude, the Warboss leads the charge from the very front. With klaw, fist and dakka the green behemoth bulldozes a bloody path through the enemy. Meanwhile, his window-rattling war cry and weapons-grade glower motivate his ladz to ever more gratuitous violence.|Characters|<b>This model is equipped with:</b> kombi-weapon; twin slugga; big choppa.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Warboss|
000000002|Warboss In Mega Armour|ORK|000000046|Any good Ork hunter knows the safest way to deal with a rampaging Warboss is to hit them with tank-busting artillery from as far away as possible. By donning a piston-driven suit of incredibly durable mega armour, the Warboss makes a mockery of such underhanded enemy tactics, much to the terror of his foes.|Characters|<b>This model is equipped with:</b> big shoota; ’uge choppa.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Warboss-In-Mega-Armour|
000000003|Warboss On Warbike|ORK|000000243|Some Ork Warbosses choose to ride into battle astride massive smoke-belching warbikes. Not only does such a rocket-propelled mode of transport deliver them into the enemy battle lines with remarkable speed and violence, but it also furnishes them with a great deal of loud, flashy dakka to unleash on the way into the fight.|Characters|<b>This model is equipped with:</b> twin dakkagun; killsaw.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Warboss-On-Warbike|
000000004|Weirdboy|ORK|000000046|Weirdboyz channel the Waaagh! energy that builds up around battling Orks, unleashing it before it causes their heads to literally explode. This they do with gusto, whether vomiting blasts of devastating green ectoplasm at the enemy or teleporting Orks madly about the place.|Characters|<b>This model is equipped with:</b> ’Eadbanger; weirdboy staff.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Weirdboy|
000000006|Big Mek In Mega Armour|ORK|000000046|For all that its weight is akin to wearing half a tank, mega armour is incredibly resilient. Big Meks often build and wear it, adding unstable kustom weaponry, force field projectors, crushing klaws or even tellyport blastas that kill victims by beaming their component parts across a wide area, much to the Orks’ amusement.|Characters|<b>This model is equipped with:</b> kustom-mega blaster; power klaw.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Big-Mek-In-Mega-Armour|
000000007|Big Mek On Warbike|ORK|000000243||Characters|<b>This model is equipped with:</b> slugga; twin dakkagun; choppa; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Big-Mek-On-Warbike|
000000008|Ghazghkull Thraka|ORK|000000046|To face Ghazghkull Thraka in battle is to die. Messily. He is a totemic war leader of great kunnin’ and terrifying presence who enjoys the personal protection of the Ork gods, not that he seems to need it! Makari bears aloft the personal Waaagh! banner of Ghazghkull. There isn’t a greenskin living who doesn’t fight harder in sight of that flag.|Characters|<b>Ghazghkull Thraka is equipped with:</b> Mork’s Roar; Gork’s Klaw. <br><br><b>Makari is equipped with:</b> Makari’s stabba.||false||<i>If this unit’s <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Bodyguard</a> unit is destroyed, Ghazkghull Thraka and Makari become a single unit with their original <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strength</a>.</i>|||https://wahapedia.ru/wh40k10ed/factions/orks/Ghazghkull-Thraka|
000000009|Kaptin Badrukk|ORK|000000243|Kaptin Badrukk’s Goldtoof Armour is proof against anything the galaxy can throw at him. This is fortunate considering the levels of radiation that emanate from his pride and joy, Da Rippa. This kustom shoota fires unstable plasma shells that reduce Badrukk’s foes to glowing ash, at least until it malfunctions explosively.|Characters|<b>This model is equipped with:</b> slugga; choppa; Da Rippa.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Kaptin-Badrukk|
000000010|Boss Zagstruk|ORK|000000243|Plummeting from his kustom fighta-bommer at the head of his infamous Vulcha Boyz, Boss Zagstruk hits the enemy like a four hundred pound rocket-propelled missile of pure, belligerent fury. Amidst the roar of his blitz missiles and the crunch of bone beneath his cybork foot-klaws, bloody havoc ensues.|Characters|<b>This model is equipped with:</b> Da Vulcha’s Klaws and choppa; slugga.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Boss-Zagstruk|
000000011|Boss Snikrot|ORK|000000046|Boss Snikrot is a murderous ghost whose obsession with kommando warfare has seen him transcend the cunning of his fellow Blood Axes and achieve instead something nigh supernatural. By the time his terrified foes realise he is upon them, the Boss is already opening their throats with his rip-toothed blades.|Characters|<b>This model is equipped with:</b> slugga; Mork’s Teeth.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Boss-Snikrot|
000000012|Mek|ORK|000000046|Any Mekboy worth his spanners knows how to patch and repair greenskin vehicles, artillery pieces and the like even amidst the fury of combat. Meks are also handy for a spot of good old-fashioned dakka and close-quarters violence, taking to the field armed to the teeth with kustom weaponry that they invented themselves.|Characters|<b>This model is equipped with:</b> kustom mega-slugga; wrench.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Mek|
000000013|Painboy|ORK|000000046|The traditional tools of the Painboy help them to patch up even the most mangled Orks and send them back into the fight. Helpfully, all these gruesome surgical klaws, rippy saws and fat syringes also serve as an expedient means of dismembering the enemy with – if not surgical precision – at least a great deal of enthusiasm!|Characters|<b>This model is equipped with:</b> power klaw; ’urty syringe.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Painboy|
000000014|Painboy On Warbike|ORK|000000243||Characters|<b>This model is equipped with:</b> twin dakkagun; power klaw; 'urty syringe.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Painboy-On-Warbike|
000000015|Mad Dok Grotsnik|ORK|000000243|More so even than whatever passes for a ‘normal’ Painboy, Dok Grotsnik relishes the butchery of the battlefield. He is quite, quite mad and remarkably dangerous, treating each new war as an opportunity for experimentation, a chance to harvest new samples to add to his stockpile of gory anatomical spares.|Characters|<b>This model is equipped with:</b> slugga; power klaw; ’urty syringe.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Mad-Dok-Grotsnik|
000000016|Boyz|ORK|000000046|Ork Boyz surge into battle in huge, unruly mobs dotted with crude special weapons and led by foul-tempered Boss Nobz. Most simply stampede towards the enemy lines, relying on their numbers and natural hardiness to carry the charge home, while others hitch a ride on Trukks and Battlewagons so as to get stuck in all the faster.|Battleline|<b>The Boss Nob is equipped with:</b> slugga; big choppa. <br><br><b>Every Boy is equipped with:</b> slugga; choppa.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Boyz|
000000017|Gretchin|ORK|000000046|What Gretchin – also called grots – lack in stature, courage, resilience, discipline, motivation, loyalty, aggression and personal hygiene, they allegedly make up for in numbers. They are at least reasonable shots with their underpowered firearms, and if all else fails, the Orks find that grots make excellent bullet-stops.|Other|<b>Every Runtherd is equipped with:</b> slugga; Runtherd tools. <br><br><b>Every Gretchin is equipped with:</b> grot blasta; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Gretchin|
000000019|Burna Boyz|ORK|000000046|The burna is a cutting torch intended for slicing up battlefield wreckage. Serendipitously, it also works well when searing through an enemy’s armour at close quarters, or, with a twist of its nozzle, can instead belch a tongue of roaring flame over the foe. Needless to say, the most pyromaniacally inclined Orks delight in doing both.|Other|<b>Every Spanner is equipped with:</b> close combat weapon; big shoota. <br><br><b>Every Burna Boy is equipped with:</b> burna; cuttin’ flames.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Burna-Boyz|
000000020|Tankbustas|ORK|000000306|Tankbustas fixate on blasting enemy vehicles into scrap using barrages of rokkits that detonate in deafening explosions. They wield varied, cobbled-together launchas, and are laden with an arsenal of explosive projectiles, whose dubious reliability is made up for by the Tankbustas’ enthusiasm.|Other|<b>The Boss Nob is equipped with:</b> 2 rokkit pistols; choppa.<br><br><b>Each Tankbusta is equipped with:</b> rokkit launcha; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Tankbustas|
000000021|Nobz|ORK|000000046|Nobz swagger into battle wielding a jaw-dropping assortment of kombi-weapons, favourite sluggas, very large choppas, piston-driven klaws and any other instrument of gratuitous violence they can get their claws on. Coupled with their exceptional resilience and sheer belligerence, this renders them terrifying combatants indeed.|Other|<b>Every model is equipped with:</b> slugga; big choppa.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Nobz|
000000022|Nob With Waaagh! Banner|ORK|000000243|Entrusted to the warband’s most stubborn Nob, a Waaagh! banner serves as a rallying point and a place for the Warboss to display his favourite trophies, glyph plates and such. Should the ladz need some encouragement to get stuck into a scrap, the banner also doubles as a handy bludgeon to beat some ferocity into them.|Characters|<b>This model is equipped with:</b> kustom shoota; Waaagh! banner.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Nob-With-Waaagh-Banner|
000000023|Nobz On Warbikes|ORK|000000243|When a mob of Ork Nobz takes to the battlefield riding kustomised warbikes, the ground shakes beneath their hurtling advance and the enemy scatter in terror. Capable of unleashing hails of devastating – if inaccurate – fire and bringing an array of brutal close combat weapons to bear, Nobz on Warbikes are a threat to even the mightiest foes.|Other|<b>Every model is equipped with:</b> twin dakkagun; choppa; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Nobz-On-Warbikes|
000000024|Meganobz|ORK|000000046|Mega armour comprises massive slabs of metal bashed roughly into shape, and is powered by pistons and sheer brute strength. It is highly resilient and can mount an array of potent weaponry. It is also usually worn to battle by toof-rich Nobz who would be scary enough even were they not each wearing their own Ork-portable bunker.|Other|<b>Every model is equipped with:</b> kustom shoota; power klaw.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Meganobz|
000000025|Kommandos|ORK|000000046|No right-thinking Ork trusts Kommandos. They sneak up on the enemy rather than charging in headlong, and have an unhealthy fascination with very big knives and their application to people’s backs, throats and guts. That said, having a band of Kommandos ambush the enemy mid-battle definitely has its uses.|Other|<b>Every model is equipped with:</b> slugga; choppa.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Kommandos|
000000026|Trukk|ORK|000000046|Trukks are ramshackle assemblages of hastily welded and riveted scrap metal bolted to overpowered engine blocks and rusty chassis. Rolling on fat, armoured tyres, they bear mobs of Orks into battle at high speed, shrugging off enemy fire by the simple expedient of shedding ablative panels and plates.|Dedicated Transports|<b>This model is equipped with:</b> big shoota; spiked wheels.|This model has a transport capacity of 12 <span class="tooltip00341" data-tooltip-content="#tooltip_content00341" data-tooltip-anchor="#tooltip_content00341"><span class="kwb">ORKS</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip01036" data-tooltip-content="#tooltip_content01036" data-tooltip-anchor="#tooltip_content01036"><span class="kwb">MEGA</span> <span class="kwb">ARMOUR</span></span> model takes up the space of 2 models. It cannot transport <span class="tooltip01037" data-tooltip-content="#tooltip_content01037" data-tooltip-anchor="#tooltip_content01037"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> or <a class="kwbOne" href="/wh40k10ed/factions/orks/Ghazghkull-Thraka"><span class="kwb kwbo">GHAZGHKULL</span> <span class="kwb kwbo">THRAKA</span></a> models.|false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Trukk|
000000027|Stormboyz|ORK|000000046|Most Orks mock Stormboyz for their acts of juvenile rebellion, from taking orders and shining their boots to marching about, talking about ‘taktics’ and even following a battle plan. Yet when that plan is ‘strap on a high powered rokkit and hurtle into the enemy bellowing “Waaagh!”’, it does prove to have its merits.|Other|<b>Every model is equipped with:</b> slugga; choppa.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Stormboyz|
000000028|Deffkoptas|ORK|000000046|Most Orks take a dim view of muckin’ about in the sky, and would much rather go to war with their feet firmly on the ground. Deffkopta pilots are the lunatic exception, hurtling ahead to spy out enemy forces for their warband to bring to battle, and to give those same enemies a good strafing run or three in the meantime.|Other|<b>Every model is equipped with:</b> kopta rokkits; slugga; spinnin’ blades.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Deffkoptas|
000000029|Dakkajet|ORK|000000046|Rocketing through the skies on billowing trails of flame and smoke, Dakkajets come in low and hard over the battlefield. These single-seater Ork attack craft are ludicrously over-gunned for their size, all but shaking themselves apart as their pilots unleash storms of dakka on luckless ground targets or enemy aircraft with equal glee.|Other|<b>This model is equipped with:</b> 2 twin supa-shootas; armoured hull.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/orks/Dakkajet|
000000030|Burna-bommer|ORK|000000046|Meant for burning enemy infantry out of fortifications and dense cover, Burna-bommers fly so low that they frequently scorch their undercarriage with their own ordnance. The Burna Boy pilots consider this a small price to pay in order to watch their victims do ‘da burny dance’ as their skorcha missile racks and burna bombs rain down.|Other|<b>This model is equipped with:</b> twin big shoota; twin supa-shoota; armoured hull.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/orks/Burna-bommer|
000000031|Blitza-bommer|ORK|000000046|While not as shooty as a Dakkajet, each Blitza-bommer lugs enormous boom bombs into battle under its wings. Dive-bombing the enemy with reckless abandon, the Blitza-bommers detach their oversized payloads before (hopefully) pulling up and screaming skywards again while vast fireballs billow in their wake.|Other|<b>This model is equipped with:</b> big shoota; twin supa-shoota; armoured hull.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/orks/Blitza-bommer|
000000032|Wazbom Blastajet|ORK|000000046|Some Meks take to the skies in their own kustom aircraft. The result is the Wazbom Blastajet, an airborne workshop that is wreathed in a protective force field, and bristling with weird weapons that pluck their targets from the ground, blast them to atoms or rip them apart with conflicting tellyporta beams.|Other|<b>This model is equipped with:</b> smasha gun; twin wazbom mega-kannon; armoured hull.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/orks/Wazbom-Blastajet|
000000033|Warbikers|ORK|000000046|Ork Warbikers race into battle with dakkaguns hammering, ragged trails of dust and smoke boiling up behind them like an ill omen. They race one another at breakneck pace to reach the enemy first, execute death-defying stunts at suicidal speeds, then crash headlong into the foe’s battle line like battering rams.|Other|<b>Every model is equipped with:</b> twin dakkagun; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Warbikers|
000000034|Wartrakks|ORK|000000243||Other|<b>Every model is equipped with:</b> twin big shoota; spiked wheel.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Wartrakks|
000000035|Skorchas|ORK|000000243||Other|<b>Every model is equipped with:</b> skorcha; spiked wheel.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Skorchas|
000000036|Warbuggies|ORK|000000243||Other|<b>Every model is equipped with:</b> twin big shoota; spiked wheels.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Warbuggies|
000000037|Big Gunz|ORK|000000243||Other|<b>Every model is equipped with:</b> kannon; close combat weapons.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Big-Gunz|
000000038|Mek Gunz|ORK|000000046|From guns that spew unstable force-bubbles to overcharged energy cannons, gravity beamers that crumple their targets like a squig-oil canister in a Nob’s fist to tractor-beams that toss foes about and drag planes from the air, the only unifying factor about the madcap Mek Gunz is what a mess they make of the foe.|Other|<b>Every model is equipped with:</b> smasha gun; grot crew. <br><br><b>Designer’s Note:</b> <i>Place five Grot Crew tokens next to each Mek Gun model when this unit is first set up, removing one each time its Mek Gun model loses a wound (a Mek Gun model itself is considered to represent its final wound).</i>||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Mek-Gunz|
000000039|Battlewagon|ORK|000000046|No two Battlewagons are the same, for the Meks that build them can never resist cobbling on armour plates, ramming spikes, assorted dakka and random worky-gubbinz. However, all are rugged transport tanks with the capacity to bear a vast number of angry Orks into battle while shrugging off the worst the enemy can throw at them.|Other|<b>This model is equipped with:</b> tracks and wheels.|This model has a <a href="/wh40k10ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 22 <span class="tooltip00341" data-tooltip-content="#tooltip_content00341" data-tooltip-anchor="#tooltip_content00341"><span class="kwb">ORKS</span> <span class="kwb">INFANTRY</span></span> models. If this model is equipped with a killkannon, it has a transport capacity of 12 <span class="kwb">ORKS</span> <span class="kwb">INFANTRY</span> models. Each <span class="tooltip01036" data-tooltip-content="#tooltip_content01036" data-tooltip-anchor="#tooltip_content01036"><span class="kwb">MEGA</span> <span class="kwb">ARMOUR</span></span> or <span class="tooltip01037" data-tooltip-content="#tooltip_content01037" data-tooltip-anchor="#tooltip_content01037"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> model takes up the space of 2 models. The <a class="kwbOne" href="/wh40k10ed/factions/orks/Ghazghkull-Thraka"><span class="kwb kwbo">GHAZGHKULL</span> <span class="kwb kwbo">THRAKA</span></a> model takes up the space of 15 models but can only <a href="/wh40k10ed/the-rules/core-rules/#Embark">embark</a> within this model if this model is not equipped with an ’ard case, kannon, killkannon or zzap gun.|false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/orks/Battlewagon|
000000040|Deff Dread|ORK|000000046|Being wired into a Deff Dread affords strength, resilience and a terrifying array of vicious weaponry. Of course, the reality of being stuck in a metal box for life and drinking your meals through a straw soon gets old, but the pilots’ resulting unhinged ferocity only serves to make Deff Dreads all the more dangerous in battle.|Other|<b>This model is equipped with:</b> 2 big shootas; 2 dread klaws; stompy feet.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Deff-Dread|
000000041|Killa Kans|ORK|000000046|Surgically wiring grots into combat walkers is risky: the runty loons tend to go on a bit of a power trip, hazardous to every Ork that ever treated them badly. On the other hand, their ability to shoot straight renders their hails of rokkits, bullets and grotzooka-launched scrap- shrapnel even more hazardous to the foe.|Other|<b>Every model is equipped with:</b> Kan shoota; Kan klaw.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Killa-Kans|
000000042|Morkanaut|ORK|000000046|Usually piloted by the exiled Badmek who built it, a Morkanaut is a hulking combat walker with a dash of Mork-esque know-wotz applied. Packed with all manner of glowy gubbinz, Morkanauts unleash their arsenals of bizarre and deadly weapons in what their pilots think of as displays of pure kunnin’ worthy of Mork.|Other|<b>This model is equipped with:</b> kustom mega-blasta; kustom mega-zappa; 2 rokkit launchas; 2 twin big shootas; klaw of Mork.|This model has a <a href="/wh40k10ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 12 <span class="tooltip00341" data-tooltip-content="#tooltip_content00341" data-tooltip-anchor="#tooltip_content00341"><span class="kwb">ORKS</span> <span class="kwb">INFANTRY</span></span> models (excluding <a class="kwbOne" href="/wh40k10ed/factions/orks/Ghazghkull-Thraka"><span class="kwb kwbo">GHAZGHKULL</span> <span class="kwb kwbo">THRAKA</span></a>). Each <span class="tooltip01036" data-tooltip-content="#tooltip_content01036" data-tooltip-anchor="#tooltip_content01036"><span class="kwb">MEGA</span> <span class="kwb">ARMOUR</span></span> or <span class="tooltip01037" data-tooltip-content="#tooltip_content01037" data-tooltip-anchor="#tooltip_content01037"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> model takes up the space of 2 models.|false|||1-7|While this model has 1-7 wounds remaining, subtract 4 from this model’s Objective Control characteristic, and each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/orks/Morkanaut|
000000043|Gorkanaut|ORK|000000046|Outcast Nobz pilot these lumbering war engines, following the echoing call of the Great Waaagh! out across the stars. They are welcomed by Ork warbands wherever they go, for the punishing hails of firepower they can unleash are devastating, and few foes can long survive the grasp of their enormous, piston-powered klaws.|Other|<b>This model is equipped with:</b> deffstorm mega-shoota; 2 rokkit launchas; skorcha; 2 twin big shootas; klaw of Gork.|This model has a transport capacity of 12 <span class="tooltip00341" data-tooltip-content="#tooltip_content00341" data-tooltip-anchor="#tooltip_content00341"><span class="kwb">ORKS</span> <span class="kwb">INFANTRY</span></span> models (excluding <a class="kwbOne" href="/wh40k10ed/factions/orks/Ghazghkull-Thraka"><span class="kwb kwbo">GHAZGHKULL</span> <span class="kwb kwbo">THRAKA</span></a>). Each <span class="tooltip01036" data-tooltip-content="#tooltip_content01036" data-tooltip-anchor="#tooltip_content01036"><span class="kwb">MEGA</span> <span class="kwb">ARMOUR</span></span> or <span class="tooltip01037" data-tooltip-content="#tooltip_content01037" data-tooltip-anchor="#tooltip_content01037"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> model takes up the space of 2 models.|false|||1-7|While this model has 1-7 wounds remaining, subtract 4 from this model’s Objective Control characteristic, and each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/orks/Gorkanaut|
000000044|Lootas|ORK|000000046|Lootas grub together every toof and fistful of scrap they can, then use the former to pay the Meks to turn the latter into very, very large guns. These they then turn on the enemy with gleeful abandon, unleashing such prodigious – if erratic – hails of fire that they can stop a battle tank in its tracks or scythe down squads of infantry.|Other|<b>Every Spanner is equipped with:</b> big shoota; close combat weapon. <br><br><b>Every Loota is equipped with:</b> deffgun; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Lootas|
000000045|Flash Gitz|ORK|000000046|Flash Gitz are despised by other greenskins for being self-important show-offs with too much snazz and dakka for their own good. The Gitz couldn’t care less, of course, delighting in ostentatiously brandishing their over-the-top snazzguns before using them to utterly demolish the enemy in a hail of shells, blasts and rokkits.|Other|<b>Every model is equipped with:</b> snazzgun; choppa.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Flash-Gitz|
000000046|Stompa|ORK|000000046|Something akin to a bad-tempered, armour-plated mountain covered in guns, the Stompa is a walking idol to Gork and Mork. It packs enough firepower to level an enemy fortress or annihilate entire formations of troops with a single volley, while anything unlucky enough to get within reach is soon crushed flat.|Other|<b>This model is equipped with:</b> 3 big shootas; deffkannon; skorcha; supa-gatler; supa-rokkits; twin big shoota; mega-choppa.|This model has a <a href="/wh40k10ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 22 <span class="tooltip00341" data-tooltip-content="#tooltip_content00341" data-tooltip-anchor="#tooltip_content00341"><span class="kwb">ORKS</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip01036" data-tooltip-content="#tooltip_content01036" data-tooltip-anchor="#tooltip_content01036"><span class="kwb">MEGA</span> <span class="kwb">ARMOUR</span></span> or <span class="tooltip01037" data-tooltip-content="#tooltip_content01037" data-tooltip-anchor="#tooltip_content01037"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> model takes up the space of 2 models. The <a class="kwbOne" href="/wh40k10ed/factions/orks/Ghazghkull-Thraka"><span class="kwb kwbo">GHAZGHKULL</span> <span class="kwb kwbo">THRAKA</span></a> model takes up the space of 15 models.|false|||1-10|While this model has 1-10 wounds remaining, subtract 6 from this model’s Objective Control characteristic and each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/orks/Stompa|
000000049|Grot Tanks|ORK|000000243|Grot tanks are the product of the deranged imaginations of grot riggers and scavs that have spent too long basking in the mad genius of the Big Meks. Diminutive imitations of far larger Ork war machines, these ramshackle creations are a natural accompaniment to their pilots’ cunning ways of war.|Other|<b>Every model is equipped with:</b> big shoota; ramshackle hull.||false|||||https://wahapedia.ru/wh40k10ed/factions/orks/Grot-Tanks|
