datasheet_id|keyword|model|is_faction_keyword|
000000643|Drukhari||true|
000000643|Infantry||false|
000000643|Character||false|
000000643|Epic Hero||false|
000000643|Aeldari||false|
000000643|Drazhar||false|
000000644|Drukhari||true|
000000644|Kabalite Warriors||false|
000000644|Aeldari||false|
000000644|Infantry||false|
000000644|Kabal||false|
000000644|Battleline||false|
000000646|Drukhari||true|
000000646|Wyches||false|
000000646|Infantry||false|
000000646|Battleline||false|
000000646|Wych Cult||false|
000000646|Aeldari||false|
000000648|Drukhari||true|
000000648|Infantry||false|
000000648|Aeldari||false|
000000648|Incubi||false|
000000649|Drukhari||true|
000000649|Aeldari||false|
000000649|Mandrakes||false|
000000649|Infantry||false|
000000650|Drukhari||true|
000000650|Infantry||false|
000000650|Wracks||false|
000000650|Battleline||false|
000000650|Haemonculus Covens||false|
000000650|Aeldari||false|
000000651|Drukhari||true|
000000651|Aeldari||false|
000000651|Haemonculus Covens||false|
000000651|Infantry||false|
000000651|Grotesques||false|
000000652|Drukhari||true|
000000652|Fly|RAZORWING FLOCKS|false|
000000652|Fly|BEASTMASTER|false|
000000652|Aeldari|ALL MODELS|false|
000000652|Character|BEASTMASTER|false|
000000652|Mounted|BEASTMASTER|false|
000000652|Beasts|ALL MODELS|false|
000000652|Beastmaster|BEASTMASTER|false|
000000656|Drukhari||true|
000000656|Vehicle||false|
000000656|Transport||false|
000000656|Dedicated Transport||false|
000000656|Raider||false|
000000656|Fly||false|
000000656|Aeldari||false|
000000657|Drukhari||true|
000000657|Vehicle||false|
000000657|Transport||false|
000000657|Dedicated Transport||false|
000000657|Fly||false|
000000657|Aeldari||false|
000000657|Venom||false|
000000658|Drukhari||true|
000000658|Aeldari||false|
000000658|Fly||false|
000000658|Wych Cult||false|
000000658|Reavers||false|
000000658|Mounted||false|
000000659|Drukhari||true|
000000659|Aeldari||false|
000000659|Hellions||false|
000000659|Wych Cult||false|
000000659|Fly||false|
000000659|Mounted||false|
000000660|Drukhari||true|
000000660|Razorwing Jetfighter||false|
000000660|Aeldari||false|
000000660|Aircraft||false|
000000660|Fly||false|
000000660|Vehicle||false|
000000661|Drukhari||true|
000000661|Vehicle||false|
000000661|Fly||false|
000000661|Voidraven Bomber||false|
000000661|Aircraft||false|
000000661|Aeldari||false|
000000662|Drukhari||true|
000000662|Scourges||false|
000000662|Jump Pack||false|
000000662|Fly||false|
000000662|Infantry||false|
000000662|Aeldari||false|
000000662|Grenades||false|
000000663|Drukhari||true|
000000663|Fly||false|
000000663|Monster||false|
000000663|Haemonculus Covens||false|
000000663|Aeldari||false|
000000663|Talos||false|
000000664|Drukhari||true|
000000664|Cronos||false|
000000664|Aeldari||false|
000000664|Haemonculus Covens||false|
000000664|Monster||false|
000000664|Fly||false|
000000665|Drukhari||true|
000000665|Ravager||false|
000000665|Kabal||false|
000000665|Fly||false|
000000665|Aeldari||false|
000000665|Vehicle||false|
000000666|Drukhari||true|
000000666|Vehicle||false|
000000666|Kabal||false|
000000666|Fly||false|
000000666|Aeldari||false|
000000666|Reaper||false|
000000667|Drukhari||true|
000000667|Transport||false|
000000667|Vehicle||false|
000000667|Aeldari||false|
000000667|Tantalus||false|
000000667|Fly||false|
000000680|Astra Militarum||true|
000000680|Vehicle||false|
000000680|Character||false|
000000680|Imperium||false|
000000680|Smoke||false|
000000680|Squadron||false|
000000680|Officer||false|
000000680|Tank Commander||false|
000000684|Astra Militarum||true|
000000684|Infantry||false|
000000684|Battleline||false|
000000684|Imperium||false|
000000684|Grenades||false|
000000684|Regiment||false|
000000684|Platoon||false|
000000684|Infantry Squad||false|
000000686|Astra Militarum||true|
000000686|Grenades||false|
000000686|Infantry||false|
000000686|Imperium||false|
000000686|Heavy Weapons Squad||false|
000000686|Regiment||false|
000000690|Astra Militarum||true|
000000690|Vehicle||false|
000000690|Walker||false|
000000690|Imperium||false|
000000690|Regiment||false|
000000690|Squadron||false|
000000690|Smoke||false|
000000690|Scout Sentinels||false|
000000691|Astra Militarum||true|
000000691|Walker||false|
000000691|Vehicle||false|
000000691|Armoured Sentinels||false|
000000691|Imperium||false|
000000691|Regiment||false|
000000691|Squadron||false|
000000691|Smoke||false|
000000692|Astra Militarum||true|
000000692|Squadron||false|
000000692|Transport||false|
000000692|Dedicated Transport||false|
000000692|Smoke||false|
000000692|Chimera||false|
000000692|Vehicle||false|
000000692|Imperium||false|
000000693|Astra Militarum||true|
000000693|Squadron||false|
000000693|Vehicle||false|
000000693|Transport||false|
000000693|Dedicated Transport||false|
000000693|Taurox||false|
000000693|Imperium||false|
000000694|Astra Militarum||true|
000000694|Vehicle||false|
000000694|Imperium||false|
000000694|Squadron||false|
000000694|Smoke||false|
000000694|Hellhound||false|
000000695|Astra Militarum||true|
000000695|Smoke||false|
000000695|Basilisk||false|
000000695|Vehicle||false|
000000695|Artillery||false|
000000695|Imperium||false|
000000695|Squadron||false|
000000696|Astra Militarum||true|
000000696|||false|
000000696|Vehicle||false|
000000696|Imperium||false|
000000696|Squadron||false|
000000696|Smoke||false|
000000697|Astra Militarum||true|
000000697|Vehicle||false|
000000697|Artillery||false|
000000697|Imperium||false|
000000697|Squadron||false|
000000697|Smoke||false|
000000697|Wyvern||false|
000000698|Astra Militarum||true|
000000698|Artillery||false|
000000698|Imperium||false|
000000698|Squadron||false|
000000698|Vehicle||false|
000000698|Manticore||false|
000000698|Smoke||false|
000000699|Astra Militarum||true|
000000699|Deathstrike||false|
000000699|Smoke||false|
000000699|Squadron||false|
000000699|Imperium||false|
000000699|Artillery||false|
000000699|Vehicle||false|
000000700|Astra Militarum||true|
000000700|Vehicle||false|
000000700|Squadron||false|
000000700|Smoke||false|
000000700|Leman Russ Battle Tank||false|
000000700|Imperium||false|
000000701|Astra Militarum||true|
000000701|Leman Russ Demolisher||false|
000000701|Smoke||false|
000000701|Squadron||false|
000000701|Imperium||false|
000000701|Vehicle||false|
000000702|Astra Militarum||true|
000000702|Baneblade||false|
000000702|Smoke||false|
000000702|Imperium||false|
000000702|Titanic||false|
000000702|Vehicle||false|
000000703|Astra Militarum||true|
000000703|Vehicle||false|
000000703|Titanic||false|
000000703|Imperium||false|
000000703|Banehammer||false|
000000703|Smoke||false|
000000703|Transport||false|
000000704|Astra Militarum||true|
000000704|Vehicle||false|
000000704|Titanic||false|
000000704|Smoke||false|
000000704|Banesword||false|
000000704|Imperium||false|
000000705|Astra Militarum||true|
000000705|Doomhammer||false|
000000705|Vehicle||false|
000000705|Titanic||false|
000000705|Imperium||false|
000000705|Transport||false|
000000705|Smoke||false|
000000706|Astra Militarum||true|
000000706|Imperium||false|
000000706|Hellhammer||false|
000000706|Titanic||false|
000000706|Smoke||false|
000000706|Vehicle||false|
000000707|Astra Militarum||true|
000000707|Shadowsword||false|
000000707|Imperium||false|
000000707|Vehicle||false|
000000707|Smoke||false|
000000707|Titanic||false|
000000708|Astra Militarum||true|
000000708|Stormlord||false|
000000708|Transport||false|
000000708|Smoke||false|
000000708|Vehicle||false|
000000708|Titanic||false|
000000708|Imperium||false|
000000709|Astra Militarum||true|
000000709|Imperium||false|
000000709|Titanic||false|
000000709|Vehicle||false|
000000709|Stormsword||false|
000000709|Smoke||false|
000000713|Astra Militarum||true|
000000713|Infantry||false|
000000713|Character||false|
000000713|Epic Hero||false|
000000713|Imperium||false|
000000713|Grenades||false|
000000713|Officer||false|
000000713|‘Iron Hand’ Straken||false|
000000714|Astra Militarum||true|
000000714|Sergeant Harker||false|
000000714|Infantry||false|
000000714|Character||false|
000000714|Epic Hero||false|
000000714|Imperium||false|
000000714|Grenades||false|
000000714|Officer||false|
000000716|Astra Militarum||true|
000000716|Commissar||false|
000000716|Infantry||false|
000000716|Character||false|
000000716|Imperium||false|
000000716|Officer||false|
000000719|Astra Militarum||true|
000000719|Infantry|ALL MODELS|false|
000000719|Imperium|ALL MODELS|false|
000000719|Grenades|ALL MODELS|false|
000000719|Regiment|ALL MODELS|false|
000000719|Militarum Tempestus|ALL MODELS|false|
000000719|Command Squad|ALL MODELS|false|
000000719|Character|TEMPESTOR PRIME|false|
000000719|Officer|TEMPESTOR PRIME|false|
000000721|Astra Militarum||true|
000000721|Vehicle||false|
000000721|Imperium||false|
000000721|Squadron||false|
000000721|Transport||false|
000000721|Dedicated Transport||false|
000000721|Taurox Prime||false|
000000722|Astra Militarum||true|
000000722|Ogryn Squad||false|
000000722|Imperium||false|
000000722|Ogryn||false|
000000722|Grenades||false|
000000722|Infantry||false|
000000723|Astra Militarum||true|
000000723|Infantry||false|
000000723|Imperium||false|
000000723|Bullgryn Squad||false|
000000723|Ogryn||false|
000000723|Grenades||false|
000000724|Astra Militarum||true|
000000724|Ratlings||false|
000000724|Imperium||false|
000000724|Infantry||false|
000000725|Astra Militarum||true|
000000725|Epic Hero||false|
000000725|Imperium||false|
000000725|Loyal Protector||false|
000000725|Ogryn||false|
000000725|Nork Deddog||false|
000000725|Grenades||false|
000000725|Infantry||false|
000000727|Astra Militarum||true|
000000727|Transport||false|
000000727|Valkyrie||false|
000000727|Vehicle||false|
000000727|Fly||false|
000000727|Aircraft||false|
000000727|Imperium||false|
000000728|Astra Militarum||true|
000000728|Atlas Recovery Vehicle||false|
000000728|Squadron||false|
000000728|Imperium||false|
000000728|Smoke||false|
000000728|Vehicle||false|
000000729|Astra Militarum||true|
000000729|Vehicle||false|
000000729|Imperium||false|
000000729|Squadron||false|
000000729|Salamander Command Vehicle||false|
000000729|Smoke||false|
000000730|Astra Militarum||true|
000000730|Hades Breaching Drill||false|
000000730|Imperium||false|
000000730|Vehicle||false|
000000731|Astra Militarum||true|
000000731|Vehicle||false|
000000731|Centaur Light Carrier||false|
000000731|Smoke||false|
000000731|Transport||false|
000000731|Squadron||false|
000000731|Imperium||false|
000000733|Astra Militarum||true|
000000733|Vehicle||false|
000000733|Smoke||false|
000000733|Squadron||false|
000000733|Imperium||false|
000000733|Trojan Support Vehicle||false|
000000735|Astra Militarum||true|
000000735|Imperium||false|
000000735|Squadron||false|
000000735|Smoke||false|
000000735|Salamander Scout Vehicle||false|
000000735|Vehicle||false|
000000736|Astra Militarum||true|
000000736|Imperium||false|
000000736|Tauros||false|
000000736|Mounted||false|
000000736|Tauros Assault Vehicle||false|
000000736|Regiment||false|
000000737|Astra Militarum||true|
000000737|Mounted||false|
000000737|Regiment||false|
000000737|Imperium||false|
000000737|Tauros||false|
000000737|Tauros Venator||false|
000000739|Astra Militarum||true|
000000739|Armageddon-pattern Medusa||false|
000000739|Vehicle||false|
000000739|Artillery||false|
000000739|Imperium||false|
000000739|Squadron||false|
000000739|Smoke||false|
000000740|Astra Militarum||true|
000000740|Colossus||false|
000000740|Smoke||false|
000000740|Squadron||false|
000000740|Imperium||false|
000000740|Vehicle||false|
000000741|Astra Militarum||true|
000000741|Imperium||false|
000000741|Cyclops Demolition Vehicle||false|
000000741|Vehicle||false|
000000743|Astra Militarum||true|
000000743|Regiment||false|
000000743|Imperium||false|
000000743|Artillery||false|
000000743|Infantry||false|
000000743|Earthshaker Carriage Battery||false|
000000743|Grenades||false|
000000744|Astra Militarum||true|
000000744|Vehicle||false|
000000744|Smoke||false|
000000744|Griffon Mortar Carrier||false|
000000744|Squadron||false|
000000744|Imperium||false|
000000744|Artillery||false|
000000745|Astra Militarum||true|
000000745|Grenades||false|
000000745|Imperium||false|
000000745|Artillery||false|
000000745|Infantry||false|
000000745|Regiment||false|
000000745|Heavy Mortar Team||false|
000000746|Astra Militarum||true|
000000746|Imperium||false|
000000746|Grenades||false|
000000746|Heavy Quad Launcher Team||false|
000000746|Regiment||false|
000000746|Infantry||false|
000000746|Artillery||false|
000000747|Astra Militarum||true|
000000747|Artillery||false|
000000747|Imperium||false|
000000747|Hydra Platform||false|
000000747|Fortification||false|
000000751|Astra Militarum||true|
000000751|Malcador Annihilator||false|
000000751|Imperium||false|
000000751|Smoke||false|
000000751|Squadron||false|
000000751|Vehicle||false|
000000752|Astra Militarum||true|
000000752|Malcador Defender||false|
000000752|Squadron||false|
000000752|Imperium||false|
000000752|Vehicle||false|
000000752|Smoke||false|
000000753|Astra Militarum||true|
000000753|Vehicle||false|
000000753|Malcador||false|
000000753|Squadron||false|
000000753|Imperium||false|
000000753|Smoke||false|
000000754|Astra Militarum||true|
000000754|Imperium||false|
000000754|Vehicle||false|
000000754|Squadron||false|
000000754|Smoke||false|
000000754|Malcador Infernus||false|
000000755|Astra Militarum||true|
000000755|Manticore Platform||false|
000000755|Fortification||false|
000000755|Imperium||false|
000000755|Artillery||false|
000000756|Astra Militarum||true|
000000756|Artillery||false|
000000756|Imperium||false|
000000756|Grenades||false|
000000756|Regiment||false|
000000756|Medusa Carriage Battery||false|
000000756|Infantry||false|
000000757|Astra Militarum||true|
000000757|Rapier Laser Destroyer Battery||false|
000000757|Imperium||false|
000000757|Regiment||false|
000000757|Artillery||false|
000000757|Grenades||false|
000000757|Infantry||false|
000000758|Astra Militarum||true|
000000758|Fortification||false|
000000758|Sabre Weapons Battery||false|
000000758|Artillery||false|
000000758|Imperium||false|
000000759|Astra Militarum||true|
000000759|Sentinel Powerlifter||false|
000000759|Vehicle||false|
000000759|Smoke||false|
000000759|Squadron||false|
000000759|Regiment||false|
000000759|Walker||false|
000000759|Imperium||false|
000000760|Astra Militarum||true|
000000760|Vehicle||false|
000000760|Stygies Destroyer Tank Hunter||false|
000000760|Smoke||false|
000000760|Imperium||false|
000000760|Squadron||false|
000000762|Astra Militarum||true|
000000762|Tarantula Battery||false|
000000762|Imperium||false|
000000762|Vehicle||false|
000000763|Astra Militarum||true|
000000763|Stormblade||false|
000000763|Vehicle||false|
000000763|Titanic||false|
000000763|Imperium||false|
000000763|Smoke||false|
000000764|Astra Militarum||true|
000000764|Arkurian Stormhammer||false|
000000764|Vehicle||false|
000000764|Titanic||false|
000000764|Imperium||false|
000000764|Smoke||false|
000000766|Astra Militarum||true|
000000766|Squadron||false|
000000766|Vehicle||false|
000000766|Imperium||false|
000000766|Transport||false|
000000766|Smoke||false|
000000766|Crassus||false|
000000767|Astra Militarum||true|
000000767|Smoke||false|
000000767|Vehicle||false|
000000767|Titanic||false|
000000767|Imperium||false|
000000767|Dominus Armoured Siege Bombard||false|
000000768|Astra Militarum||true|
000000768|Imperium||false|
000000768|Vehicle||false|
000000768|Titanic||false|
000000768|Smoke||false|
000000768|Transport||false|
000000768|Gorgon Heavy Transport||false|
000000769|Astra Militarum||true|
000000769|Vehicle||false|
000000769|Titanic||false|
000000769|Imperium||false|
000000769|Smoke||false|
000000769|Macharius||false|
000000770|Astra Militarum||true|
000000770|Vehicle||false|
000000770|Titanic||false|
000000770|Imperium||false|
000000770|Smoke||false|
000000770|Macharius Omega||false|
000000771|Astra Militarum||true|
000000771|Vehicle||false|
000000771|Titanic||false|
000000771|Imperium||false|
000000771|Smoke||false|
000000771|Macharius Vanquisher||false|
000000772|Astra Militarum||true|
000000772|Smoke||false|
000000772|Imperium||false|
000000772|Macharius Vulcan||false|
000000772|Titanic||false|
000000772|Vehicle||false|
000000773|Astra Militarum||true|
000000773|Vehicle||false|
000000773|Titanic||false|
000000773|Fly||false|
000000773|Aircraft||false|
000000773|Imperium||false|
000000773|Marauder Bomber||false|
000000774|Astra Militarum||true|
000000774|Marauder Destroyer||false|
000000774|Titanic||false|
000000774|Fly||false|
000000774|Aircraft||false|
000000774|Imperium||false|
000000774|Vehicle||false|
000000775|Astra Militarum||true|
000000775|Smoke||false|
000000775|Transport||false|
000000775|Squadron||false|
000000775|Artillery||false|
000000775|Imperium||false|
000000775|Vehicle||false|
000000775|Minotaur||false|
000000776|Astra Militarum||true|
000000776|Squadron||false|
000000776|Praetor||false|
000000776|Vehicle||false|
000000776|Smoke||false|
000000776|Imperium||false|
000000777|Astra Militarum||true|
000000777|Imperium||false|
000000777|Vehicle||false|
000000777|Smoke||false|
000000777|Valdor||false|
000000777|Titanic||false|
000000778|Astra Militarum||true|
000000778|Fly||false|
000000778|Aircraft||false|
000000778|Imperium||false|
000000778|Aquila Lander||false|
000000778|Transport||false|
000000778|Vehicle||false|
000000779|Astra Militarum||true|
000000779|Arvus Lighter||false|
000000779|Vehicle||false|
000000779|Fly||false|
000000779|Aircraft||false|
000000779|Imperium||false|
000000779|Transport||false|
000000780|Astra Militarum||true|
000000780|Avenger Strike Fighter||false|
000000780|Imperium||false|
000000780|Aircraft||false|
000000780|Fly||false|
000000780|Vehicle||false|
000000781|Astra Militarum||true|
000000781|Imperium||false|
000000781|Voss-pattern Lightning||false|
000000781|Aircraft||false|
000000781|Fly||false|
000000781|Vehicle||false|
000000783|Astra Militarum||true|
000000783|Imperium||false|
000000783|Aircraft||false|
000000783|Fly||false|
000000783|Vehicle||false|
000000783|Transport||false|
000000783|Vendetta Gunship||false|
000000784|Astra Militarum||true|
000000784|Aircraft||false|
000000784|Vulture Gunship||false|
000000784|Vehicle||false|
000000784|Imperium||false|
000000784|Fly||false|
000000785|Unaligned Forces||true|
000000785|Unaligned||true|
000000785|Towering||false|
000000785|Vehicle||false|
000000785|Transport||false|
000000785|Titanic||false|
000000785|Fortification||false|
000000785|Imperial Fortress Walls||false|
000000786|Unaligned Forces||true|
000000786|Unaligned||true|
000000786|Fortification||false|
000000786|Vehicle||false|
000000786|Primaris Redoubt||false|
000000838|Adeptus Mechanicus||true|
000000838|Epic Hero||false|
000000838|Character||false|
000000838|Belisarius Cawl||false|
000000838|Cult Mechanicus||false|
000000838|Tech-Priest||false|
000000838|Imperium||false|
000000838|Monster||false|
000000839|Adeptus Mechanicus||true|
000000839|Tech-Priest||false|
000000839|Infantry||false|
000000839|Cult Mechanicus||false|
000000839|Character||false|
000000839|Dominus||false|
000000839|Imperium||false|
000000840|Adeptus Mechanicus||true|
000000840|Character||false|
000000840|Infantry||false|
000000840|Imperium||false|
000000840|Enginseer||false|
000000840|Tech-Priest||false|
000000840|Cult Mechanicus||false|
000000841|Adeptus Mechanicus||true|
000000841|Cult Mechanicus||false|
000000841|Kataphron||false|
000000841|Infantry||false|
000000841|Breachers||false|
000000841|Imperium||false|
000000842|Adeptus Mechanicus||true|
000000842|Kataphron||false|
000000842|Destroyers||false|
000000842|Cult Mechanicus||false|
000000842|Imperium||false|
000000842|Infantry||false|
000000843|Adeptus Mechanicus||true|
000000843|Fulgurite||false|
000000843|Electro-Priests||false|
000000843|Cult Mechanicus||false|
000000843|Imperium||false|
000000843|Infantry||false|
000000844|Adeptus Mechanicus||true|
000000844|Imperium||false|
000000844|Infantry||false|
000000844|Cult Mechanicus||false|
000000844|Electro-Priests||false|
000000844|Corpuscarii||false|
000000845|Adeptus Mechanicus||true|
000000845|Walker||false|
000000845|Vehicle||false|
000000845|Imperium||false|
000000845|Legio Cybernetica||false|
000000845|Kastelan Robots||false|
000000846|Adeptus Mechanicus||true|
000000846|Character||false|
000000846|Infantry||false|
000000846|Imperium||false|
000000846|Legio Cybernetica||false|
000000846|Tech-Priest||false|
000000846|Cybernetica Datasmith||false|
000000847|Adeptus Mechanicus||true|
000000847|Servitors||false|
000000847|Infantry||false|
000000847|Imperium||false|
000000847|Cult Mechanicus||false|
000000848|Adeptus Mechanicus||true|
000000848|Infantry||false|
000000848|Battleline||false|
000000848|Imperium||false|
000000848|Skitarii||false|
000000848|Rangers||false|
000000849|Adeptus Mechanicus||true|
000000849|Vanguard||false|
000000849|Infantry||false|
000000849|Battleline||false|
000000849|Imperium||false|
000000849|Skitarii||false|
000000850|Adeptus Mechanicus||true|
000000850|Infantry||false|
000000850|Imperium||false|
000000850|Skitarii||false|
000000850|Infiltrators||false|
000000850|Sicarian||false|
000000851|Adeptus Mechanicus||true|
000000851|Sicarian||false|
000000851|Ruststalkers||false|
000000851|Infantry||false|
000000851|Imperium||false|
000000851|Skitarii||false|
000000852|Adeptus Mechanicus||true|
000000852|Skitarii||false|
000000852|Ironstrider Ballistarii||false|
000000852|Vehicle||false|
000000852|Walker||false|
000000852|Smoke||false|
000000852|Imperium||false|
000000853|Adeptus Mechanicus||true|
000000853|Walker||false|
000000853|Smoke||false|
000000853|Imperium||false|
000000853|Sydonian||false|
000000853|Dragoons With Taser Lances||false|
000000853|Skitarii||false|
000000853|Vehicle||false|
000000854|Adeptus Mechanicus||true|
000000854|Skitarii||false|
000000854|Onager Dunecrawler||false|
000000854|Smoke||false|
000000854|Imperium||false|
000000854|Walker||false|
000000854|Vehicle||false|
000000855|Imperial Knights||true|
000000855|Imperium||false|
000000855|Vehicle||false|
000000855|Knight Paladin||false|
000000855|Character||false|
000000855|Questoris||false|
000000855|Towering||false|
000000855|Titanic||false|
000000855|Walker||false|
000000856|Imperial Knights||true|
000000856|Walker||false|
000000856|Vehicle||false|
000000856|Imperium||false|
000000856|Character||false|
000000856|Questoris||false|
000000856|Titanic||false|
000000856|Towering||false|
000000856|Knight Errant||false|
000000857|Imperial Knights||true|
000000857|Knight Warden||false|
000000857|Imperium||false|
000000857|Questoris||false|
000000857|Towering||false|
000000857|Titanic||false|
000000857|Walker||false|
000000857|Character||false|
000000857|Vehicle||false|
000000858|Imperial Knights||true|
000000858|Towering||false|
000000858|Knight Gallant||false|
000000858|Walker||false|
000000858|Vehicle||false|
000000858|Imperium||false|
000000858|Character||false|
000000858|Questoris||false|
000000858|Titanic||false|
000000859|Imperial Knights||true|
000000859|Character||false|
000000859|Questoris||false|
000000859|Towering||false|
000000859|Titanic||false|
000000859|Walker||false|
000000859|Vehicle||false|
000000859|Knight Crusader||false|
000000859|Imperium||false|
000000860|Imperial Knights||true|
000000860|Titanic||false|
000000860|Walker||false|
000000860|Vehicle||false|
000000860|Knight Porphyrion||false|
000000860|Imperium||false|
000000860|Towering||false|
000000860|Acastus||false|
000000861|Imperial Knights||true|
000000861|Towering||false|
000000861|Knight Acheron||false|
000000861|Imperium||false|
000000861|Cerastus||false|
000000861|Vehicle||false|
000000861|Walker||false|
000000861|Character||false|
000000861|Titanic||false|
000000862|Imperial Knights||true|
000000862|Knight Atrapos||false|
000000862|Walker||false|
000000862|Cerastus||false|
000000862|Imperium||false|
000000862|Towering||false|
000000862|Vehicle||false|
000000862|Titanic||false|
000000862|Character||false|
000000863|Imperial Knights||true|
000000863|Imperium||false|
000000863|Walker||false|
000000863|Knight Castigator||false|
000000863|Vehicle||false|
000000863|Titanic||false|
000000863|Character||false|
000000863|Towering||false|
000000863|Cerastus||false|
000000864|Imperial Knights||true|
000000864|Walker||false|
000000864|Vehicle||false|
000000864|Character||false|
000000864|Titanic||false|
000000864|Towering||false|
000000864|Imperium||false|
000000864|Cerastus||false|
000000864|Knight Lancer||false|
000000865|Imperial Knights||true|
000000865|Vehicle||false|
000000865|Walker||false|
000000865|Character||false|
000000865|Titanic||false|
000000865|Towering||false|
000000865|Imperium||false|
000000865|Questoris||false|
000000865|Knight Magaera||false|
000000866|Imperial Knights||true|
000000866|Towering||false|
000000866|Imperium||false|
000000866|Questoris||false|
000000866|Knight Styrix||false|
000000866|Vehicle||false|
000000866|Walker||false|
000000866|Character||false|
000000866|Titanic||false|
000000867|Adeptus Titanicus||true|
000000867|Walker||false|
000000867|Titanic||false|
000000867|Towering||false|
000000867|Imperium||false|
000000867|Warhound Titan||false|
000000867|Vehicle||false|
000000868|Adeptus Titanicus||true|
000000868|Reaver Titan||false|
000000868|Vehicle||false|
000000868|Walker||false|
000000868|Titanic||false|
000000868|Towering||false|
000000868|Imperium||false|
000000869|Adeptus Titanicus||true|
000000869|Imperium||false|
000000869|Warlord Titan||false|
000000869|Vehicle||false|
000000869|Walker||false|
000000869|Titanic||false|
000000869|Towering||false|
000000870|Agents of the Imperium||true|
000000870|Epic Hero||false|
000000870|Vindicare Assassin||false|
000000870|Character||false|
000000870|Smoke||false|
000000870|Officio Assassinorum||false|
000000870|Infantry||false|
000000870|Imperium||false|
000000871|Agents of the Imperium||true|
000000871|Character||false|
000000871|Epic Hero||false|
000000871|Imperium||false|
000000871|Officio Assassinorum||false|
000000871|Callidus Assassin||false|
000000871|Infantry||false|
000000872|Agents of the Imperium||true|
000000872|Imperium||false|
000000872|Officio Assassinorum||false|
000000872|Eversor Assassin||false|
000000872|Infantry||false|
000000872|Character||false|
000000872|Epic Hero||false|
000000872|Grenades||false|
000000873|Agents of the Imperium||true|
000000873|Character||false|
000000873|Infantry||false|
000000873|Epic Hero||false|
000000873|Grenades||false|
000000873|Imperium||false|
000000873|Officio Assassinorum||false|
000000873|Culexus Assassin||false|
000000874|Agents of the Imperium||true|
000000874|Epic Hero||false|
000000874|Character||false|
000000874|Grenades||false|
000000874|Greyfax||false|
000000874|Inquisitor||false|
000000874|Ordo Hereticus||false|
000000874|Infantry||false|
000000874|Imperium||false|
000000874|Psyker||false|
000000875|Agents of the Imperium||true|
000000875|Character||false|
000000875|Walker||false|
000000875|Vehicle||false|
000000875|Ordo Hereticus||false|
000000875|Imperium||false|
000000875|Inquisitor||false|
000000875|Epic Hero||false|
000000875|Karamazov||false|
000000876|Agents of the Imperium||true|
000000876|Psyker||false|
000000876|Ordo Malleus||false|
000000876|Infantry||false|
000000876|Epic Hero||false|
000000876|Character||false|
000000876|Coteaz||false|
000000876|Inquisitor||false|
000000876|Imperium||false|
000000877|Agents of the Imperium||true|
000000877|Imperium||false|
000000877|Inquisitor||false|
000000877|Grenades||false|
000000877|Character||false|
000000877|Infantry||false|
000000882|Adeptus Custodes||true|
000000882|Infantry||false|
000000882|Custodian Guard||false|
000000882|Imperium||false|
000000882|Battleline||false|
000000883|Adeptus Custodes||true|
000000883|Walker||false|
000000883|Imperium||false|
000000883|Vehicle||false|
000000883|Venerable Contemptor Dreadnought||false|
000000884|Adeptus Custodes||true|
000000884|Smoke||false|
000000884|Venerable Land Raider||false|
000000884|Vehicle||false|
000000884|Transport||false|
000000884|Imperium||false|
000000889|Astra Militarum||true|
000000889|Imperium||false|
000000889|Character||false|
000000889|Infantry||false|
000000889|Primaris Psyker||false|
000000889|Psyker||false|
000000894|Adepta Sororitas||true|
000000894|Crusaders||false|
000000894|Imperium||false|
000000894|Infantry||false|
000000895|Adepta Sororitas||true|
000000895|Death Cult Assassins||false|
000000895|Imperium||false|
000000895|Infantry||false|
000000896|Adepta Sororitas||true|
000000896|Arco-flagellants||false|
000000896|Infantry||false|
000000896|Imperium||false|
000000896|Penitent||false|
000000897|Adepta Sororitas||true|
000000897|Imperium||false|
000000897|Walker||false|
000000897|Vehicle||false|
000000897|Penitent||false|
000000897|Penitent Engines||false|
000000898|Adepta Sororitas||true|
000000898|Saint Celestine|SAINT CELESTINE|false|
000000898|Epic Hero|SAINT CELESTINE|false|
000000898|Jump Pack|ALL MODELS|false|
000000898|Infantry|ALL MODELS|false|
000000898|Grenades|ALL MODELS|false|
000000898|Fly|ALL MODELS|false|
000000898|Imperium|ALL MODELS|false|
000000898|Character|SAINT CELESTINE|false|
000000899|Adepta Sororitas||true|
000000899|Canoness||false|
000000899|Infantry||false|
000000899|Character||false|
000000899|Grenades||false|
000000899|Imperium||false|
000000900|Adepta Sororitas||true|
000000900|Imperium||false|
000000900|Imagifier||false|
000000900|Infantry||false|
000000900|Grenades||false|
000000900|Character||false|
000000901|Adepta Sororitas||true|
000000901|Infantry||false|
000000901|Character||false|
000000901|Imperium||false|
000000901|Hospitaller||false|
000000902|Adepta Sororitas||true|
000000902|Infantry||false|
000000902|Character||false|
000000902|Imperium||false|
000000902|Dialogus||false|
000000903|Adepta Sororitas||true|
000000903|Battleline||false|
000000903|Infantry||false|
000000903|Grenades||false|
000000903|Imperium||false|
000000903|Battle Sisters Squad||false|
000000904|Adepta Sororitas||true|
000000904|Jump Pack||false|
000000904|Infantry||false|
000000904|Fly||false|
000000904|Seraphim Squad||false|
000000904|Grenades||false|
000000904|Imperium||false|
000000907|Adepta Sororitas||true|
000000907|Grenades||false|
000000907|Repentia Squad||false|
