id|faction_id|name|legend|description|detachment|
000008509|DRU|Realspace Raiders|The three factions of the Drukhari are constantly vying for supremacy, each convinced beyond doubt of their own innate superiority. This struggle manifests during their realspace raids as a frenzy of murderously sadistic competition.|At the start of the battle, you gain an additional 1 <span class="tooltip00413" data-tooltip-content="#tooltip_content00413"><span class="tt kwbu">Pain</span> <span class="tt kwbu">token</span></span> for each of the following your army contains:<br><ul><li>One or more <a class="kwbOne" href="/wh40k10ed/factions/drukhari/Archon"><span class="kwb kwbo">ARCHON</span></a> models</li><li>One or more <span class="tooltip00534" data-tooltip-content="#tooltip_content00534" data-tooltip-anchor="#tooltip_content00534"><span class="kwb kwbu">SUCCUBUS</span></span> models</li><li>One or more <span class="tooltip00533" data-tooltip-content="#tooltip_content00533" data-tooltip-anchor="#tooltip_content00533"><span class="kwb kwbu">HAEMONCULUS</span></span> models</li></ul><br><b>Designer’s Note:</b> <i>These are all cumulative, so if your army contains at least one Archon, at least one Succubus and at least one Haemonculus, you would start the battle with an additional 3 Pain tokens.</i>|Realspace Raiders|
000008714|DRU|Rain Of Cruelty|Few warriors in the galaxy are as adept at launching punishing skyborne raids as the Drukhari. Before their prey even realise the peril, the killers of Commorragh are amongst their lines like grinning ghouls. Splinter fire lays low defenders still scrambling into position.  Quicksilver assaults leave dozens screaming in maimed agony. Often, the battle is over before it has even truly begun. |Each time a <span class="kwb">DRUKHARI</span> unit from your army <span class="tooltip00059" data-tooltip-content="#tooltip_content00059"><span class="tt kwbu">disembarks</span></span> from a <span class="tooltip00335" data-tooltip-content="#tooltip_content00335" data-tooltip-anchor="#tooltip_content00335"><span class="kwb kwbu">TRANSPORT</span></span>, until the end of the turn, that unit’s ranged weapons have the <span class="kwb2 bluefont"><span class="tooltip00489" data-tooltip-content="#tooltip_content00489"><span class="tt kwbu">[IGNORES</span> <span class="tt kwbu">COVER]</span></span></span> ability and that unit’s melee weapons have the <span class="kwb2 bluefont"><span class="tooltip00513" data-tooltip-content="#tooltip_content00513"><span class="tt kwbu">[LANCE]</span></span></span> ability.|Skysplinter Assault|
000008455|GK|Teleport Shunt|Hardened against the corrupting touch of Chaos, protected by silver sigils and the warriors’ own purity of spirit, Grey Knights are capable of enduring rapid and repeated submersions in the warp. When a lightning-fast purgation is required, orbiting strike cruisers maintain a constant spiritual lock on their battle-brothers, enabling Grey Knights to perform short-ranged teleportations. Flickering in and out of reality, this exceptional mobility allows them to outmanoeuvre the most otherworldly of enemies.|Each time a <span class="kwb">GREY</span> <span class="kwb">KNIGHTS</span> unit with the <span class="tooltip00001" data-tooltip-content="#tooltip_content00001"><span class="tt kwbu">Deep</span> <span class="tt kwbu">Strike</span></span> ability Advances, do not make an <span class="tooltip00279" data-tooltip-content="#tooltip_content00279"><span class="tt kwbu">Advance</span> <span class="tt kwbu">roll</span></span>. Instead, until the end of the phase, add 6" to that unit’s Move characteristic and that unit can <span class="tooltip00170" data-tooltip-content="#tooltip_content00170"><span class="tt kwbu"><span class="kwb">FLY</span></span></span>.|Teleport Strike Force|
000008497|LoV|Ruthless Efficiency|The Kin of an Oathband are skilled warriors and ruthless expansionists, instinctively working together to defeat their foes and efficiently achieve their aims. As with everything, they approach war with a grim, methodical pragmatism that is an inspiration to other Kin.|At the start of the battle, select a number of units from your opponent’s army depending on the battle size, as shown below:<br><ul><li><b>Incursion:</b> 2 units</li><li><b>Strike Force:</b> 4 units</li><li><b>Onslaught:</b> 6 units</li></ul>Each of those units start the battle with 2 Judgement tokens (see <span class="tooltip00468" data-tooltip-content="#tooltip_content00468"><span class="tt kwbu">Eye</span> <span class="tt kwbu">of</span> <span class="tt kwbu">the</span> <span class="tt kwbu">Ancestors</span></span>).<br><br>If, at the start of any of your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phases</a>, any of those units have been <span class="tooltip00268" data-tooltip-content="#tooltip_content00268"><span class="tt kwbu">destroyed</span></span>, you gain a number of CP depending on how early in the battle you destroyed it, as shown below (you can only gain CP in this way once per battle, and CP gained in this way are an exemption to the Core Rules that limit the maximum number of CP you can gain per <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a> to 1).<br><br><div class="BreakInsideAvoid"  style="""><table width="0" border="0" bordercolor="#888" cellpadding="4" cellspacing="0" style="border-collapse:collapse;border-width:0px"><tbody><tr><td><table class=" customTable tablefont" border="1" bordercolor="#888" cellpadding="4" style="border-collapse:collapse;border-color:#888888;border-width:0px"><tbody><tr><td colspan="2" style="border-width:2px 2px 1px 2px;border-style:solid solid none solid;background-color:rgb(118,136,129);color:rgb(10,10,10);border-color:rgb(61,84,70);text-align:left;vertical-align:middle;font-size:18px;width:0px;height:0px;"><b>Unit destroyed by the start of your first or second Command phase:</b></td></tr><tr><td style="border-width:2px 1px 1px 2px;border-style:solid none none solid;background-color:rgb(61,84,70);color:rgb(254,254,254);border-color:rgb(61,84,70);text-align:left;vertical-align:middle;font-size:18px;width:320px;height:0px;">You gain</td><td style="border-width:2px 2px 1px 1px;border-style:solid solid none none;background-color:rgb(61,84,70);color:rgb(254,254,254);border-color:rgb(61,84,70);text-align:center;vertical-align:middle;font-size:22px;width:160px;height:0px;"><b>3CP</b></td></tr><tr><td style="border-width:0 0 0 0;border-style:none none none none;vertical-align:bottom;width:320px;height:3px;"></td><td style="border-width:0 0 0 0;border-style:none none none none;vertical-align:bottom;width:160px;height:3px;"></td></tr><tr><td colspan="2" style="border-width:2px 2px 1px 2px;border-style:solid solid none solid;background-color:rgb(118,136,129);color:rgb(10,10,10);border-color:rgb(61,84,70);text-align:left;vertical-align:middle;font-size:18px;width:0px;height:0px;"><b>Unit destroyed by the start of your third or fourth Command phase:</b></td></tr><tr><td style="border-width:2px 1px 1px 2px;border-style:solid none none solid;background-color:rgb(61,84,70);color:rgb(254,254,254);border-color:rgb(61,84,70);text-align:left;vertical-align:middle;font-size:18px;width:320px;height:0px;">You gain</td><td style="border-width:2px 2px 1px 1px;border-style:solid solid none none;background-color:rgb(61,84,70);color:rgb(254,254,254);border-color:rgb(61,84,70);text-align:center;vertical-align:middle;font-size:22px;width:160px;height:0px;"><b>2CP</b></td></tr><tr><td style="border-width:0 0 0 0;border-style:none none none none;vertical-align:bottom;width:320px;height:3px;"></td><td style="border-width:0 0 0 0;border-style:none none none none;vertical-align:bottom;width:160px;height:3px;"></td></tr><tr><td colspan="2" style="border-width:2px 2px 1px 2px;border-style:solid solid none solid;background-color:rgb(118,136,129);color:rgb(10,10,10);border-color:rgb(61,84,70);text-align:left;vertical-align:middle;font-size:18px;width:0px;height:0px;"><b>Unit destroyed by the start of your fifth Command phase:</b></td></tr><tr><td style="border-width:2px 1px 1px 2px;border-style:solid none none solid;background-color:rgb(61,84,70);color:rgb(254,254,254);border-color:rgb(61,84,70);text-align:left;vertical-align:middle;font-size:18px;width:320px;height:0px;">You gain</td><td style="border-width:2px 2px 1px 1px;border-style:solid solid none none;background-color:rgb(61,84,70);color:rgb(254,254,254);border-color:rgb(61,84,70);text-align:center;vertical-align:middle;font-size:22px;width:160px;height:0px;"><b>1CP</b></td></tr></tbody></table></td></tr></tbody></table></div>|Oathband|
0000008370|NEC|Command Protocols|The Necron nobility and their high-ranking courtiers make war in a codified and relentless fashion. Their command protocols crackle out across multi-dimensional spectra from carrier-wave projectors, compelling their semi-sentient soldiery into battle one overriding directive at a time|While a <span class="tooltip00619" data-tooltip-content="#tooltip_content00619" data-tooltip-anchor="#tooltip_content00619"><span class="kwb kwbu">NECRONS</span> <span class="kwb kwbu">CHARACTER</span></span> model is leading this unit, each time a model in this unit makes an attack, add 1 to the <span class="tooltip00008" data-tooltip-content="#tooltip_content00008"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span>.|Awakened Dynasty|
000008542|NEC|Annihilation Protocol|The most murderous Necrons of an Annihilation Legion retain no thought processes beyond destroying anything in reach. They are mechanised death, echoes of the industrialised and brutal processes of bio transference made manifest. Whether soullessly efficient or frenziedly deluded, these killing machines follow protocols that have atrophied into a singular and all-consuming insanity.|Each time a <span class="tooltip00553" data-tooltip-content="#tooltip_content00553" data-tooltip-anchor="#tooltip_content00553"><span class="kwb kwbu">DESTROYER</span> <span class="kwb kwbu">CULT</span></span> or <a class="kwbOne" href="/wh40k10ed/factions/necrons/Flayed-Ones"><span class="kwb kwbo">FLAYED</span> <span class="kwb kwbo">ONES</span></a> unit from your army <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">declares</span> <span class="tt kwbu">a</span> <span class="tt kwbu">charge</span></span>, you can re-roll the <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">Charge</span> <span class="tt kwbu">roll</span></span>. If one or more targets of that charge are <span class="tooltip00499" data-tooltip-content="#tooltip_content00499"><span class="tt kwbu">Below</span> <span class="tt kwbu">Half-strength</span></span>, add 1 to the Charge roll as well.|Annihilation Legion|
000008545|NEC|Power Matrix|Countless worlds across the galaxy harbour quiescent Necron technology, buried beneath the surface or mistaken for mere xenoarchaeological ruins. Whether part of an awakening tomb world’s defences, phased beneath the crust of a planet to empower the Cryptek’s conquest or perhaps the very objects they seek, these strange engines can be roused to wakefulness. Linked in an interdimensional matrix, their ancient energy cores can be vampirically bled to empower the Crypteks’ arcane technologies as well as their artificial and servile constructs.|Certain areas of the battlefield are considered to be within your army’s Power Matrix, as follows: <br><br><ul><li>Your deployment zone is always within your army’s Power Matrix. </li><li>At the start of <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">any phase</a>, if you control at least half of the <span class="tooltip00100" data-tooltip-content="#tooltip_content00100"><span class="tt kwbu">objective</span> <span class="tt kwbu">markers</span></span> within No Man’s Land, until the end of that phase, No Man’s Land is within your army’s Power Matrix. </li><li>At the start of any phase, if you control at least half of the objective markers within your opponent’s deployment zone, until the end of that phase, your opponent’s deployment zone is within your army’s Power Matrix. </li></ul>Each time a model in a <span class="tooltip00458" data-tooltip-content="#tooltip_content00458" data-tooltip-anchor="#tooltip_content00458"><span class="kwb kwbu">CRYPTEK</span></span> or <span class="tooltip00551" data-tooltip-content="#tooltip_content00551" data-tooltip-anchor="#tooltip_content00551"><span class="kwb kwbu">CANOPTEK</span></span> unit from your army makes an attack, re-roll a <span class="tooltip00008" data-tooltip-content="#tooltip_content00008"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span> of 1. If such a unit is wholly within your army’s Power Matrix, you can re-roll the Hit roll instead.|Canoptek Court|
000008549|NEC|Worthy Foes|With a command transmitted by regal carrier wave, signalled by a glowing glyph or via a haughty gesture with their blade, the ruling nobles mark their chosen enemy. With this declaration are the Triarchal Codes observed, and the ignorant foe doomed. The nobles’ powerful servants and the Triarch’s guardians of tradition march to war obediently, driven to best the mightiest of foes on the battlefield as a demonstration of the dynasty’s honour and a warning to the rest of their enemies’ foolish kind.|In your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one enemy unit. Until the start of your next Command phase, each time a <span class="tooltip00341" data-tooltip-content="#tooltip_content00341" data-tooltip-anchor="#tooltip_content00341"><span class="kwb kwbu">NOBLE</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/necrons/Lychguard"><span class="kwb kwbo">LYCHGUARD</span></a> or <span class="tooltip00620" data-tooltip-content="#tooltip_content00620" data-tooltip-anchor="#tooltip_content00620"><span class="kwb kwbu">TRIARCH</span></span> unit from your army makes an attack that targets that unit, add 1 to the <span class="tooltip00026" data-tooltip-content="#tooltip_content00026"><span class="tt kwbu">Wound</span> <span class="tt kwbu">roll</span></span>.|Obeisance Phalanx|
000008553|NEC|Hyperphasing|Employing fractal corridors, dolmen gates and ancient translocation science, the Necrons are able to phase in and out of existence. Nowhere is safe for the terrified foe as mechanoid hunters appear from unfolding planar lattices to slaughter or escape retribution into gulfs of darkness, only to materialise elsewhere to kill anew.|At the end of your opponents turn, you can select a number of <span class="kwb">NECRONS</span> units from your army (excluding units that are within <span class="tooltip00036" data-tooltip-content="#tooltip_content00036"><span class="tt kwbu">Engagement</span> <span class="tt kwbu">Range</span></span> of one or more enemy units). The maximum number of units you can select depends on the battle size, as follows:<br><br><div class="BreakInsideAvoid"  style="""><table width="0" border="0" bordercolor="#888" cellpadding="4" cellspacing="0" style="border-collapse:collapse;border-width:0px"><tbody><tr><td><table class=" customTable tablefont" border="1" bordercolor="#888" cellpadding="4" style="border-collapse:collapse;border-color:#888888;border-width:0px"><tbody><tr><td style="border-width:1px 1px 1px 1px;border-style:none none solid none;background-color:rgb(4,83,42);color:rgb(254,254,254);text-align:center;vertical-align:middle;font-size:20px;width:160px;height:0px;"><b>BATTLE SIZE</b></td><td style="border-width:1px 1px 1px 1px;border-style:none none solid none;background-color:rgb(4,83,42);color:rgb(254,254,254);text-align:center;vertical-align:middle;font-size:20px;width:320px;height:0px;"><b>NUMBER OF UNITS</b></td></tr><tr><td style="border-width:1px 1px 1px 1px;border-style:none none dotted none;text-align:left;vertical-align:middle;font-size:18px;width:160px;height:0px;">Incursion</td><td style="border-width:1px 1px 1px 1px;border-style:none none dotted none;text-align:center;vertical-align:middle;font-size:18px;width:320px;height:0px;"><b>Up to 2 units </b></td></tr><tr><td style="border-width:1px 1px 1px 1px;border-style:none none dotted none;text-align:left;vertical-align:middle;font-size:18px;width:160px;height:0px;">Strike Force</td><td style="border-width:1px 1px 1px 1px;border-style:none none dotted none;text-align:center;vertical-align:middle;font-size:18px;width:320px;height:0px;"><b>Up to 3 units </b></td></tr><tr><td style="border-width:1px 1px 1px 1px;border-style:none none dotted none;text-align:left;vertical-align:middle;font-size:18px;width:160px;height:0px;">Onslaught</td><td style="border-width:1px 1px 1px 1px;border-style:none none dotted none;text-align:center;vertical-align:middle;font-size:18px;width:320px;height:0px;"><b>Up to 4 units </b></td></tr><tr><td style="border-width:0 0 0 0;border-style:none none none none;vertical-align:bottom;width:160px;height:0px;"></td><td style="border-width:0 0 0 0;border-style:none none none none;vertical-align:bottom;width:320px;height:0px;"></td></tr><tr><td style="border-width:0 0 0 0;border-style:none none none none;vertical-align:bottom;width:160px;height:0px;"></td><td style="border-width:0 0 0 0;border-style:none none none none;vertical-align:bottom;width:320px;height:0px;"></td></tr><tr><td style="border-width:0 0 0 0;border-style:none none none none;vertical-align:bottom;width:160px;height:0px;"></td><td style="border-width:0 0 0 0;border-style:none none none none;vertical-align:bottom;width:320px;height:0px;"></td></tr><tr><td style="border-width:0 0 0 0;border-style:none none none none;vertical-align:bottom;width:160px;height:0px;"></td><td style="border-width:0 0 0 0;border-style:none none none none;vertical-align:bottom;width:320px;height:0px;"></td></tr><tr><td style="border-width:0 0 0 0;border-style:none none none none;vertical-align:bottom;width:160px;height:0px;"></td><td style="border-width:0 0 0 0;border-style:none none none none;vertical-align:bottom;width:320px;height:0px;"></td></tr></tbody></table></td></tr></tbody></table></div><br>Once you have made your selections, remove those units from the battlefield and place them into <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>.|Hypercrypt Legion|
000008365|ORK|Get Stuck In|Once an Ork gets stuck into hand-to-hand combat, they quickly overwhelm their enemies through sheer ferocity and an eagerness to give the gitz a good kicking.|Melee weapons equipped by <span class="kwb">ORKS</span> models from your army have the <span class="kwb2 bluefont"><span class="tooltip00014" data-tooltip-content="#tooltip_content00014"><span class="tt kwbu">[SUSTAINED</span> <span class="tt kwbu">HITS</span> <span class="tt kwbu">1]</span></span></span> ability.|War Horde|
000008867|ORK|Da Hunt Is On|Spying the largest or most dangerous threats on the battlefield - besides the Orks themselves - Beast Snaggas chase them down with gleeful enthusiasm, mobs racing each other to claim the kill and to snag a worthy trophy with which to proclaim their status as the warband’s greatest hunters. Until, that is, the easily distracted ladz notice their next quarry.|At the start of your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one <span class="kwb">MONSTER</span>, <span class="kwb">VEHICLE</span> or <span class="kwb">WARLORD</span> unit from your opponent s army. If your opponent does not have any of these on the battlefield (or <span class="tooltip00104" data-tooltip-content="#tooltip_content00104"><span class="tt kwbu">embarked</span></span> within a <span class="kwb">TRANSPORT</span> that is on the battlefield), you can select one <span class="kwb">CHARACTER</span> unit from your opponent’s army instead. Until the start of your next Command phase, that enemy unit is your Prey:<br><ul><li>Each time a <span class="tooltip00557" data-tooltip-content="#tooltip_content00557" data-tooltip-anchor="#tooltip_content00557"><span class="kwb kwbu">BEAST</span> <span class="kwb kwbu">SNAGGA</span></span> unit from your army <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">declares</span> <span class="tt kwbu">a</span> <span class="tt kwbu">charge</span></span> that includes your Prey as one of the targets, you can re-roll the <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">Charge</span> <span class="tt kwbu">roll</span></span>.</li><li>Each time a <span class="kwb">BEAST</span> <span class="kwb">SNAGGA</span> model from your army makes an attack that targets your Prey, improve the Armour Penetration characteristic of that attack by 1.</li></ul>|Da Big Hunt|
000008871|ORK|Adrenaline Junkies|If there is one thing Speed Freeks love more than racing full tilt towards the enemy, smashing into them and pulling hair pin turns to do it all again, it is loosing incredible amounts of noisy, chugging dakka as they do so.|<span class="tooltip00621" data-tooltip-content="#tooltip_content00621" data-tooltip-anchor="#tooltip_content00621"><span class="kwb kwbu">SPEED</span> <span class="kwb kwbu">FREEKS</span></span> units from your army are eligible to shoot in a turn in which they <span class="tooltip00279" data-tooltip-content="#tooltip_content00279"><span class="tt kwbu">Advanced</span></span> or <span class="tooltip00030" data-tooltip-content="#tooltip_content00030"><span class="tt kwbu">Fell</span> <span class="tt kwbu">Back</span></span>.|Kult of Speed|
000008875|ORK|Try Dat Button!|Inventive Meks wire all manner of kustomised gubbinz, suspicious extras and inviting big red buttons to weapons or into the cockpits of their clanking kan creations. Eager Orks are always enthusiastic to try out such random innovations to see what sort of destruction they can cause. Sometimes this can be risky, but that’s half the fun!|Each time a <span class="tooltip00554" data-tooltip-content="#tooltip_content00554" data-tooltip-anchor="#tooltip_content00554"><span class="kwb kwbu">MEK</span></span>, <span class="tooltip00559" data-tooltip-content="#tooltip_content00559" data-tooltip-anchor="#tooltip_content00559"><span class="kwb kwbu">ORKS</span> <span class="kwb kwbu">WALKER</span></span> or <span class="tooltip00560" data-tooltip-content="#tooltip_content00560" data-tooltip-anchor="#tooltip_content00560"><span class="kwb kwbu">GROTS</span> <span class="kwb kwbu">VEHICLE</span></span> unit from your army is selected to shoot or fight, roll one D6. Until the end of the phase, weapons equipped by models in that unit have the corresponding ability shown in the table below.<br><div class="BreakInsideAvoid"  style="""><table width="0" border="0" bordercolor="#888" cellpadding="4" cellspacing="0" style="border-collapse:collapse;border-width:0px"><tbody><tr><td><table class=" customTable tablefont" border="1" bordercolor="#888" cellpadding="4" style="border-collapse:collapse;border-color:#888888;border-width:0px"><tbody><tr><td style="border-width:1px 1px 1px 1px;border-style:none none solid none;background-color:rgb(70,91,24);color:rgb(254,254,254);text-align:center;vertical-align:middle;font-size:20px;width:160px;height:0px;"><b>D6</b></td><td style="border-width:1px 1px 1px 1px;border-style:none none solid none;background-color:rgb(70,91,24);color:rgb(254,254,254);text-align:center;vertical-align:middle;font-size:20px;width:320px;height:0px;"><b>BUTTON EFFECT</b></td></tr><tr><td style="border-width:1px 1px 1px 1px;border-style:none none dotted none;text-align:center;vertical-align:middle;font-size:18px;width:160px;height:0px;"><img src="/wh40k10ed/img/d1.png"> <img src="/wh40k10ed/img/d2.png"></td><td style="border-width:1px 1px 1px 1px;border-style:none none dotted none;text-align:center;vertical-align:middle;font-size:18px;width:320px;height:0px;"><b><span class="kwb2 bluefont"><span class="tooltip00014" data-tooltip-content="#tooltip_content00014"><span class="tt kwbu">[SUSTAINED</span> <span class="tt kwbu">HITS</span> <span class="tt kwbu">1]</span></span></span> ability.</b></td></tr><tr><td style="border-width:1px 1px 1px 1px;border-style:none none dotted none;text-align:center;vertical-align:middle;font-size:18px;width:160px;height:0px;"><img src="/wh40k10ed/img/d3.png"> <img src="/wh40k10ed/img/d4.png"></td><td style="border-width:1px 1px 1px 1px;border-style:none none dotted none;text-align:center;vertical-align:middle;font-size:18px;width:320px;height:0px;"><b><span class="kwb2 bluefont"><span class="tooltip00275" data-tooltip-content="#tooltip_content00275"><span class="tt kwbu">[LETHAL</span> <span class="tt kwbu">HITS]</span></span></span> ability.</b></td></tr><tr><td style="border-width:1px 1px 1px 1px;border-style:none none dotted none;text-align:center;vertical-align:middle;font-size:18px;width:160px;height:0px;"><img src="/wh40k10ed/img/d5.png"> <img src="/wh40k10ed/img/d6.png"></td><td style="border-width:1px 1px 1px 1px;border-style:none none dotted none;text-align:center;vertical-align:middle;font-size:18px;width:320px;height:0px;"><b>Each time an attack is made with this weapon, on a <span class="tooltip00026" data-tooltip-content="#tooltip_content00026"><span class="tt kwbu">Critical</span> <span class="tt kwbu">Wound</span></span>, improve the Armour Penetration characteristic of that attack by 2.</b></td></tr></tbody></table></td></tr></tbody></table></div><br>Alternatively, when such a unit is selected to shoot or fight, you can select one of the abilities above instead of rolling the D6. If you do, until the end of the phase, weapons equipped by models in that unit have the <span class="kwb2 bluefont"><span class="tooltip00031" data-tooltip-content="#tooltip_content00031"><span class="tt kwbu">[HAZARDOUS]</span></span></span> ability as well.<br><br>If a weapon equipped by a model from you army has the <span class="kwb2 bluefont"><span class="tooltip00031" data-tooltip-content="#tooltip_content00031"><span class="tt kwbu">[HAZARDOUS]</span></span></span> ability from multiple sources, each time you take a Hazardous test for that weapon, it is failed on a roll of a 1 or a 2.|Dread Mob|
000008876|ORK|KEYWORDS||<span class="tooltip00481" data-tooltip-content="#tooltip_content00481" data-tooltip-anchor="#tooltip_content00481"><span class="kwb kwbu">GRETCHIN</span></span> units from your army gain the <span class="kwb">BATTLELINE</span> keyword.|Dread Mob|
000008880|ORK|Mob Mentality|Caught up in the infectious and nigh supernatural belligerence that suffuses such large hordes of Orks on the warpath, the Boyz tend to push through lethal wounds, being too immersed in the energetic riot to worry about such things as long as they have a load of mates to enjoy the fight with.|Each time an attack targets a <a class="kwbOne" href="/wh40k10ed/factions/orks/Boyz"><span class="kwb kwbo">BOYZ</span></a> unit from your army, models in that unit have a 6+ <span class="tooltip00011" data-tooltip-content="#tooltip_content00011"><span class="tt kwbu">invulnerable</span> <span class="tt kwbu">save</span></span> against that attack. Each time an attack targets a <span class="kwb">BOYZ</span> unit from your army that contains 10 or more models, models in that unit have a 5+ invulnerable save against that attack.’|Green Tide|
000008884|ORK|Da Boss Is Watchin’|Gathered together into an all-conquering mass of hulking brutes, the biggest Nobz and their even larger bosses are - or so they claim - more Orky than anyone else. Their bellowed war cries are louder, their self-belief, impetus and sheer presence an affront to the senses. Theirs is a violent momentum that can roll through entire enemy armies in an unrelenting wave of aggression.|At the start of a <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a> in which you have not called a <span class="tooltip00377" data-tooltip-content="#tooltip_content00377"><span class="tt kwbu">Waaagh!</span></span>, if you have one or more <span class="tooltip00379" data-tooltip-content="#tooltip_content00379" data-tooltip-anchor="#tooltip_content00379"><span class="kwb kwbu">WARBOSS</span></span> models on the battlefield (or <span class="tooltip00104" data-tooltip-content="#tooltip_content00104"><span class="tt kwbu">embarked</span></span> within a <span class="tooltip00622" data-tooltip-content="#tooltip_content00622" data-tooltip-anchor="#tooltip_content00622"><span class="kwb kwbu">TRANSPORT</span></span> that is on the battlefield), you can call a Waaagh! for a second time this battle. When doing so, that second Waaagh! only counts as having been called for <span class="kwb">WARBOSS</span>, <a class="kwbOne" href="/wh40k10ed/factions/orks/Nobz"><span class="kwb kwbo">NOBZ</span></a> and <a class="kwbOne" href="/wh40k10ed/factions/orks/Meganobz"><span class="kwb kwbo">MEGANOBZ</span></a> units from your army.|Bully Boyz|
000008463|QI|Indomitable Heroes|Gathered into a powerful formation known as a lance, Imperial Knights and the Nobles who pilot them wage their honour-driven assaults with renowned resilience and bloody-minded determination.|All <span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> models from your army have the <span class="tooltip00078" data-tooltip-content="#tooltip_content00078"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">6+</span></span> ability. If your army is <span class="tooltip00562" data-tooltip-content="#tooltip_content00562"><span class="tt kwbu">Honoured</span></span>, those models have the <span class="tooltip00078" data-tooltip-content="#tooltip_content00078"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">5+</span></span> ability.|Noble Lance|
000009066|GC|A Perfect Ambush|The insidious broodkin of the cult lurk hidden within the shadows, tirelessly tracking their enemies as predatory beasts stalk their prey. Only when their position is perfect do they strike. Worming into the fight from hidden tunnels, ducts and sewers, they rise to engulf their victims in a hail of unexpected firepower and a flurry of stabbing blades and raking talons.|Each time a <span class="kwb">GENESTEALER</span> <span class="kwb">CULTS</span> unit from your army is set up on the battlefield as <a href="/wh40k10ed/the-rules/core-rules/#2.-Reinforcements">Reinforcements</a>, until the end of your next <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, weapons equipped by models in that unit have the <span class="kwb2 bluefont"><span class="tooltip00014" data-tooltip-content="#tooltip_content00014"><span class="tt kwbu">[SUSTAINED</span> <span class="tt kwbu">HITS</span> <span class="tt kwbu">1]</span></span></span> and <span class="kwb2 bluefont"><span class="tooltip00489" data-tooltip-content="#tooltip_content00489"><span class="tt kwbu">[IGNORES</span> <span class="tt kwbu">COVER]</span></span></span> abilities.|Host of Ascension|
000009070|GC|Unquestioning Fanaticism|Downtrodden by the oppressors for so long, a cult’s lowly broodkin are fanatically devoted to their leaders, for those hallowed individuals serve the Patriarchs will more directly. The masses draw upon energy reserves in their desire to heed their masters’ wishes, surging selflessly into the fray, ready to hurl themselves in harm’s way for the Patriarch’s chosen.|For each <span class="tooltip00614" data-tooltip-content="#tooltip_content00614" data-tooltip-anchor="#tooltip_content00614"><span class="kwb kwbu">ACOLYTE</span> <span class="kwb kwbu">HYBRIDS</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/genestealer-cults/Hybrid-Metamorphs"><span class="kwb kwbo">HYBRID</span> <span class="kwb kwbo">METAMORPHS</span></a> and <a class="kwbOne" href="/wh40k10ed/factions/genestealer-cults/Neophyte-Hybrids"><span class="kwb kwbo">NEOPHYTE</span> <span class="kwb kwbo">HYBRIDS</span></a> unit from your army, while one or more <span class="tooltip00287" data-tooltip-content="#tooltip_content00287" data-tooltip-anchor="#tooltip_content00287"><span class="kwb kwbu">CHARACTER</span></span> models are leading that unit, you can re-roll <span class="tooltip00279" data-tooltip-content="#tooltip_content00279"><span class="tt kwbu">Advance</span></span> and <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">Charge</span> <span class="tt kwbu">rolls</span></span> made for it. If that <span class="kwb">CHARACTER</span> model is a <a class="kwbOne" href="/wh40k10ed/factions/genestealer-cults/Magus"><span class="kwb kwbo">MAGUS</span></a>, <a class="kwbOne" href="/wh40k10ed/factions/genestealer-cults/Primus"><span class="kwb kwbo">PRIMUS</span></a> or <a class="kwbOne" href="/wh40k10ed/factions/genestealer-cults/Acolyte-Iconward"><span class="kwb kwbo">ACOLYTE</span> <span class="kwb kwbo">ICONWARD</span></a>, that model has the <span class="tooltip00078" data-tooltip-content="#tooltip_content00078"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">3+</span></span> ability while leading that unit.|Xenocreed Congregation|
