datasheet_id|detachment_ability_id|
000000317|000008493|
000000317|000009254|
000000317|000008355|
000000317|000008777|
000000317|000008530|
000000317|000009242|
000000317|000008477|
000000317|000008485|
000000317|000008374|
000000317|000008473|
000000317|000008489|
000000317|000008526|
000000317|000008770|
000000318|000008526|
000000318|000008481|
000000318|000008489|
000000318|000008777|
000000318|000008493|
000000318|000008473|
000000318|000008355|
000000318|000008374|
000000318|000008770|
000000318|000008530|
000000318|000008485|
000000318|000008477|
000000321|000008770|
000000321|000008473|
000000321|000008526|
000000321|000008777|
000000321|000008489|
000000321|000008374|
000000321|000008530|
000000321|000008481|
000000321|000008493|
000000321|000008485|
000000321|000008355|
000000321|000008477|
000000322|000008374|
000000322|000008770|
000000322|000008777|
000000322|000008481|
000000322|000008493|
000000322|000008355|
000000322|000008530|
000000322|000008473|
000000322|000008526|
000000322|000008477|
000000322|000008489|
000000322|000008485|
000000323|000008485|
000000323|000008489|
000000323|000008770|
000000323|000008526|
000000323|000009242|
000000323|000008473|
000000323|000008481|
000000323|000008477|
000000323|000008355|
000000323|000008777|
000000323|000008374|
000000323|000008530|
000000323|000008493|
000000324|000008477|
000000324|000008481|
000000324|000008777|
000000324|000008493|
000000324|000008526|
000000324|000008530|
000000324|000008473|
000000324|000009189|
000000324|000009242|
000000324|000008374|
000000324|000008355|
000000324|000008489|
000000324|000008770|
000000324|000008485|
000000325|000008481|
000000325|000008473|
000000325|000008777|
000000325|000008477|
000000325|000008485|
000000325|000008526|
000000325|000008493|
000000325|000008374|
000000325|000008530|
000000325|000008489|
000000325|000008770|
000000325|000008355|
000000326|000008777|
000000326|000008770|
000000326|000008493|
000000326|000008526|
000000326|000008473|
000000326|000008374|
000000326|000008530|
000000326|000008481|
000000326|000008355|
000000326|000008485|
000000326|000008489|
000000326|000008477|
000000373|000009484|
000000373|000008455|
000000373|000009492|
000000374|000009484|
000000374|000008455|
000000374|000009492|
000000375|000009484|
000000375|000008455|
000000375|000009492|
000000376|000009492|
000000376|000009484|
000000376|000008455|
000000377|000009492|
000000377|000008455|
000000377|000009484|
000000379|000008455|
000000379|000009484|
000000380|000009484|
000000380|000008455|
000000381|000009484|
000000381|000008455|
000000382|000008455|
000000382|000009492|
000000382|000009484|
000000383|000008455|
000000383|000009484|
000000384|000008455|
000000384|000009492|
000000384|000009484|
000000387|000008455|
000000387|000009484|
000000388|000008455|
000000389|000008455|
000000390|000008455|
000000391|000008455|
000000392|000008455|
000000393|000008455|
000000395|000008455|
000000396|000008455|
000000397|000008455|
000000398|000008455|
000000399|000009484|
000000399|000008455|
000000400|000008455|
000000402|000008814|
000000402|000008810|
000000402|000008441|
000000403|000008810|
000000403|000008441|
000000404|000009635|
000000404|000008810|
000000404|000008441|
000000405|000008441|
000000405|000009635|
000000405|000008810|
000000406|000008814|
000000406|000008441|
000000406|000008810|
000000407|000008814|
000000407|000008810|
000000407|000008441|
000000408|000009635|
000000408|000008441|
000000408|000008810|
000000409|000008810|
000000409|000009635|
000000409|000008441|
000000410|000009635|
000000410|000008441|
000000410|000008810|
000000411|000008441|
000000411|000009635|
000000411|000008810|
000000412|000008441|
000000412|000008810|
000000412|000009635|
000000413|000008441|
000000413|000008819|
000000413|000008810|
000000413|000008818|
000000413|000009644|
000000414|000008441|
000000414|000008818|
000000414|000008819|
000000414|000009644|
000000414|000008810|
000000415|000009644|
000000415|000008818|
000000415|000008819|
000000415|000008810|
000000415|000008441|
000000417|000009635|
000000417|000008810|
000000417|000008814|
000000417|000008441|
000000418|000008810|
000000418|000008814|
000000418|000008441|
000000420|000008814|
000000420|000008810|
000000420|000008441|
000000421|000008810|
000000421|000008441|
000000421|000008814|
000000422|000008810|
000000422|000009635|
000000422|000008441|
000000423|000008441|
000000423|000008810|
000000424|000008810|
000000424|000008441|
000000425|000008441|
000000425|000008810|
000000426|000008810|
000000426|000008441|
000000427|000008441|
000000427|000009635|
000000427|000008810|
000000428|000008810|
000000428|000008441|
000000430|000008441|
000000430|000008810|
000000431|000008810|
000000431|000008441|
000000432|000008441|
000000432|000008810|
000000433|000008810|
000000433|000008814|
000000433|000008441|
000000434|000008441|
000000434|000008810|
000000435|000008810|
000000435|000008441|
000000436|000008810|
000000436|000008441|
000000437|000008810|
000000437|000008441|
000000439|000008441|
000000439|000008810|
000000439|000008814|
000000443|000008810|
000000443|000008441|
000000443|000008814|
000000444|000008441|
000000444|000008814|
000000444|000008810|
000000445|000008814|
000000445|000008441|
000000445|000008810|
000000446|000008810|
000000446|000008441|
000000447|000008441|
000000447|000008810|
000000448|000008810|
000000448|000008441|
000000449|000008810|
000000449|000008441|
000000452|000008810|
000000452|000008441|
000000453|000008810|
000000453|000008441|
000000454|000008441|
000000454|000008810|
000000455|000008441|
000000455|000008810|
000000456|000008810|
000000456|000008441|
000000457|000008441|
000000457|000008810|
000000458|000008441|
000000458|000008810|
000000459|000008441|
000000459|000008810|
000000460|000008420|
000000460|000008403|
000000460|000008415|
000000460|000008356|
000000461|000008356|
000000461|000008420|
000000461|000008415|
000000461|000008403|
000000462|000008415|
000000462|000008420|
000000462|000008356|
000000462|000008403|
000000463|000008415|
000000463|000008420|
000000463|000008356|
000000465|000008403|
000000465|000008356|
000000465|000008420|
000000465|000008415|
000000467|000008415|
000000467|000008420|
000000467|000008356|
000000468|000008356|
000000468|000008420|
000000468|000008415|
000000468|000009698|
000000468|000008407|
000000468|000009680|
000000469|000009680|
000000469|000008415|
000000469|000009689|
000000469|000008420|
000000469|000008407|
000000469|000008356|
000000469|000009698|
000000470|000009698|
000000470|000008420|
000000470|000008411|
000000470|000008356|
000000470|000008415|
000000470|000009680|
000000471|000008356|
000000471|000008420|
000000471|000008415|
000000472|000008356|
000000472|000008415|
000000472|000008420|
000000473|000009689|
000000473|000008420|
000000473|000008356|
000000473|000008415|
000000474|000008415|
000000474|000008420|
000000474|000008403|
000000474|000008356|
000000475|000008415|
000000475|000008420|
000000475|000008356|
000000476|000008415|
000000476|000008356|
000000476|000008420|
000000477|000008411|
000000477|000008420|
000000477|000008415|
000000477|000008356|
000000478|000008420|
000000478|000008356|
000000478|000008403|
000000478|000008415|
000000478|000008411|
000000479|000008415|
000000479|000008420|
000000479|000009689|
000000479|000008356|
000000482|000008420|
000000482|000009689|
000000482|000008415|
000000482|000008356|
000000483|000008420|
000000483|000008356|
000000483|000008415|
000000484|000008356|
000000484|000008415|
000000484|000008420|
000000484|000008407|
000000485|000008415|
000000485|000008420|
000000485|000008403|
000000485|000008356|
000000486|000008420|
000000486|000008415|
000000486|000008403|
000000486|000008356|
000000487|000008356|
000000487|000008420|
000000487|000008415|
000000488|000008420|
000000488|000008356|
000000488|000008415|
000000489|000008415|
000000489|000008420|
000000489|000008356|
000000489|000008403|
000000490|000008420|
000000490|000008403|
000000490|000008356|
000000490|000008415|
000000491|000008415|
000000491|000008420|
000000491|000008356|
000000493|000008403|
000000493|000008415|
000000493|000008420|
000000493|000008356|
000000494|000008403|
000000494|000008420|
000000494|000008415|
000000494|000008356|
000000495|000008415|
000000495|000008403|
000000495|000008420|
000000495|000008356|
000000496|000008415|
000000496|000008420|
000000496|000008403|
000000496|000008356|
000000497|000008420|
000000497|000008403|
000000497|000008356|
000000497|000008415|
000000498|000008403|
000000498|000008415|
000000498|000008420|
000000498|000008356|
000000499|000008356|
000000499|000008415|
000000499|000008420|
000000500|000008415|
000000500|000008356|
000000500|000008403|
000000500|000008420|
000000503|000008403|
000000503|000008415|
000000503|000008420|
000000503|000008356|
000000504|000008403|
000000504|000008420|
000000504|000008415|
000000504|000008356|
000000505|000008403|
000000505|000008415|
000000505|000008420|
000000505|000008356|
000000506|000008356|
000000506|000008403|
000000506|000008420|
000000506|000008415|
000000507|000009066|
000000507|000009082|
000000507|000009475|
000000508|000009459|
000000508|000009082|
000000508|000009066|
000000509|000009082|
000000509|000009066|
000000509|000009459|
000000510|000009082|
000000510|000009459|
000000510|000009066|
000000511|000009082|
000000511|000009459|
000000511|000009066|
000000511|000009070|
000000512|000009082|
000000512|000009066|
000000512|000009070|
000000512|000009459|
000000513|000009467|
000000513|000009070|
000000513|000009082|
000000513|000009066|
000000514|000009074|
000000514|000009082|
000000514|000009467|
000000514|000009066|
000000515|000009082|
000000515|000009074|
000000515|000009475|
000000515|000009066|
000000516|000009066|
000000516|000009082|
000000516|000009078|
000000521|000009082|
000000521|000009078|
000000521|000009066|
000000522|000008549|
000000522|000009587|
000000522|000008553|
000000522|000008370|
000000523|000008370|
000000523|000008553|
000000523|000009587|
000000523|000008549|
000000524|000008553|
000000524|000008549|
000000524|000008370|
000000527|000008553|
000000527|000008370|
000000527|000008549|
000000528|000008553|
000000528|000008370|
000000530|000009587|
000000530|000008545|
000000530|000008370|
000000530|000009603|
000000530|000008553|
000000531|000008370|
000000531|000008549|
000000531|000008553|
000000532|000008370|
000000532|000008549|
000000532|000009587|
000000532|000008553|
000000533|000008553|
000000534|000008553|
000000534|000009587|
000000535|000009587|
000000535|000008553|
000000536|000009587|
000000536|000008553|
000000536|000008549|
000000537|000008553|
000000537|000009587|
000000538|000009595|
000000538|000008542|
000000538|000008553|
000000538|000009587|
000000539|000008553|
000000539|000009587|
000000539|000008549|
000000540|000008553|
000000540|000008549|
000000541|000008553|
000000542|000008553|
000000543|000008553|
000000544|000008553|
000000545|000008553|
000000546|000008545|
000000546|000008553|
000000548|000008553|
000000551|000008553|
000000551|000008545|
000000552|000008553|
000000553|000008553|
000000554|000008553|
000000555|000008553|
000000556|000008553|
000000557|000008553|
000000558|000008545|
000000558|000008553|
000000559|000008545|
000000559|000008553|
000000560|000008553|
000000560|000008545|
000000561|000008553|
000000562|000008553|
000000564|000008553|
000000567|000008553|
000000568|000008447|
000000568|000009324|
000000569|000008447|
000000570|000008447|
000000571|000009324|
000000571|000008447|
000000572|000009324|
000000572|000008447|
000000573|000008447|
000000573|000009324|
000000574|000008447|
000000574|000009324|
000000575|000009324|
000000575|000008447|
000000576|000008447|
000000576|000009324|
000000577|000009324|
000000577|000008447|
000000580|000009324|
000000580|000008447|
000000581|000008447|
000000582|000008447|
000000582|000009324|
000000583|000008447|
000000583|000009324|
000000584|000008447|
000000584|000009324|
000000585|000008447|
000000585|000009324|
000000586|000009324|
000000586|000008447|
000000587|000008447|
000000587|000009324|
000000588|000008447|
000000588|000009341|
000000589|000008447|
000000589|000009333|
000000590|000008447|
000000590|000009333|
000000591|000008447|
000000592|000008447|
000000593|000008447|
000000593|000009324|
000000593|000009333|
000000594|000009324|
000000594|000008447|
000000595|000009324|
000000595|000008447|
000000596|000008447|
000000596|000009324|
000000597|000008447|
000000597|000009341|
000000598|000008447|
000000598|000009341|
000000599|000008447|
000000600|000009324|
000000600|000008447|
000000601|000009324|
000000601|000008447|
000000602|000008447|
000000603|000008447|
000000605|000008447|
000000606|000008447|
000000607|000008447|
000000608|000008447|
000000609|000008447|
000000610|000008447|
000000611|000008447|
000000612|000008447|
000000613|000008447|
000000614|000008447|
000000615|000008447|
000000616|000008447|
000000617|000008447|
000000618|000008447|
000000619|000008447|
000000620|000008447|
000000621|000008447|
000000622|000008447|
000000623|000008447|
000000624|000008447|
000000625|000008447|
000000626|000008447|
000000627|000008447|
000000628|000008447|
000000629|000008447|
000000630|000008447|
000000630|000009324|
000000631|000008447|
000000632|000008447|
000000633|000008447|
000000634|000008714|
000000634|000009424|
000000634|000008509|
000000634|000009432|
000000639|000008509|
000000639|000009440|
000000639|000009424|
000000639|000008714|
000000640|000008714|
000000640|000008509|
000000640|000009424|
000000640|000009440|
000000641|000009424|
000000641|000009449|
000000641|000008714|
000000641|000008509|
000000642|000008714|
000000642|000009449|
000000642|000008509|
000000642|000009424|
000000643|000009432|
000000643|000008714|
000000643|000008509|
000000644|000009432|
000000644|000008509|
000000644|000008714|
000000646|000009440|
000000646|000008509|
000000646|000008714|
000000648|000008509|
000000648|000008714|
000000648|000009440|
000000648|000009432|
000000649|000009432|
000000649|000009440|
000000649|000008509|
000000649|000008714|
000000650|000009449|
000000650|000008509|
000000650|000008714|
000000651|000009449|
000000651|000008509|
000000651|000008714|
000000652|000008714|
000000652|000008509|
000000656|000008509|
000000656|000008714|
000000657|000008714|
000000657|000008509|
000000658|000008714|
000000658|000008509|
000000659|000008714|
000000659|000008509|
000000660|000008714|
000000660|000008509|
000000661|000008714|
000000661|000008509|
000000662|000008714|
000000662|000008509|
000000663|000008714|
000000663|000008509|
000000664|000008509|
000000664|000008714|
000000665|000008714|
000000665|000008509|
000000666|000008714|
000000666|000008509|
000000667|000008714|
000000667|000008509|
000000680|000008379|
000000684|000009379|
000000684|000008379|
000000686|000008379|
000000690|000008379|
000000691|000008379|
000000692|000008379|
000000693|000008379|
000000694|000008379|
000000695|000008379|
000000696|000008379|
000000697|000008379|
000000698|000008379|
000000699|000008379|
000000700|000008379|
000000701|000008379|
000000713|000009379|
000000714|000009379|
000000716|000009379|
000000719|000009388|
000000719|000008379|
000000721|000008379|
000000724|000009379|
000000728|000008379|
000000729|000008379|
000000731|000008379|
000000733|000008379|
000000735|000008379|
000000736|000008379|
000000737|000008379|
000000739|000008379|
000000740|000008379|
000000743|000008379|
000000744|000008379|
000000745|000008379|
000000746|000008379|
000000751|000008379|
000000752|000008379|
000000753|000008379|
000000754|000008379|
000000756|000008379|
000000757|000008379|
000000759|000008379|
000000760|000008379|
000000766|000008379|
000000775|000008379|
000000776|000008379|
000000838|000008567|
000000838|000009297|
000000838|000008563|
000000838|000008384|
000000839|000009297|
000000839|000008563|
000000839|000009280|
000000839|000008384|
000000839|000008567|
000000840|000009297|
000000840|000008567|
000000840|000008384|
000000840|000009280|
000000840|000008563|
000000841|000008384|
000000841|000008563|
000000841|000009280|
000000841|000008567|
000000842|000009280|
000000842|000008384|
000000842|000008563|
000000842|000008567|
000000843|000009297|
000000843|000008384|
000000843|000008563|
000000843|000009280|
000000843|000008567|
000000844|000008384|
000000844|000008563|
000000844|000008567|
000000844|000009280|
000000844|000009297|
000000845|000008384|
000000845|000008571|
000000845|000008567|
000000846|000008571|
000000846|000008567|
000000846|000008384|
000000846|000009297|
000000847|000008563|
000000847|000008567|
000000847|000008384|
000000848|000008559|
000000848|000008384|
000000848|000009280|
000000848|000009289|
000000848|000008567|
000000849|000009289|
000000849|000008384|
000000849|000008559|
000000849|000008567|
000000849|000009280|
000000850|000009280|
000000850|000009289|
000000850|000008567|
000000850|000008384|
000000850|000008559|
000000851|000009280|
000000851|000008567|
000000851|000008559|
000000851|000009289|
000000851|000008384|
000000852|000008384|
000000852|000008559|
000000852|000008567|
000000853|000008384|
000000853|000008567|
000000854|000008567|
000000854|000008384|
000000855|000008463|
000000856|000008463|
000000857|000008463|
000000858|000008463|
000000859|000008463|
000000860|000008463|
000000861|000008463|
000000862|000008463|
000000863|000008463|
000000864|000008463|
000000865|000008463|
000000866|000008463|
000000870|000009137|
000000871|000009137|
000000872|000009137|
000000873|000009137|
000000874|000009137|
000000874|000009133|
000000874|000009129|
000000875|000009137|
000000875|000009129|
000000875|000009133|
000000876|000009137|
000000876|000009129|
000000876|000009133|
000000877|000009129|
000000877|000009133|
000000877|000009137|
000000882|000008393|
000000882|000009263|
000000882|000008920|
000000883|000008920|
000000883|000008393|
000000884|000008920|
000000884|000008393|
000000889|000009379|
000000894|000009036|
000000894|000009032|
000000894|000008468|
000000895|000009036|
000000895|000009032|
000000895|000008468|
000000896|000009028|
000000896|000009315|
000000896|000009032|
000000896|000008468|
000000896|000009036|
000000897|000008468|
000000897|000009032|
000000897|000009028|
000000897|000009036|
000000898|000008468|
000000898|000009032|
000000898|000009036|
000000899|000009307|
000000899|000008468|
000000899|000009036|
000000899|000009032|
000000900|000008468|
000000900|000009036|
000000900|000009307|
000000900|000009032|
000000901|000009032|
000000901|000009036|
000000901|000008468|
000000901|000009307|
000000902|000009036|
000000902|000009032|
000000902|000009307|
000000902|000008468|
000000903|000008468|
000000903|000009036|
000000903|000009307|
000000903|000009032|
000000904|000009307|
000000904|000009036|
000000904|000009032|
000000904|000008468|
000000907|000009028|
000000907|000009032|
000000907|000008468|
000000907|000009315|
000000907|000009036|
000000908|000009036|
000000908|000009032|
000000908|000008468|
000000909|000008468|
000000909|000009036|
000000909|000009307|
000000909|000009032|
000000910|000009036|
000000910|000009032|
000000910|000008468|
000000911|000008468|
000000911|000009032|
000000911|000009036|
000000912|000009032|
000000912|000008468|
000000912|000009036|
000000924|000008975|
000000924|000008967|
000000924|000009502|
000000924|000008362|
000000924|000009519|
000000924|000008959|
000000924|000008971|
000000925|000008975|
000000925|000008967|
000000925|000009502|
000000925|000008362|
000000925|000008959|
000000925|000008971|
000000926|000008959|
000000926|000009502|
000000926|000008975|
000000926|000008967|
000000926|000008362|
000000926|000008971|
000000928|000008967|
000000928|000008975|
000000928|000008362|
000000928|000008971|
000000928|000008959|
000000928|000009502|
000000929|000008971|
000000929|000008959|
000000929|000008967|
000000929|000008963|
000000929|000008362|
000000929|000009502|
000000929|000008975|
000000930|000008971|
000000930|000008959|
000000930|000008963|
000000930|000008975|
000000930|000009502|
000000930|000009519|
000000930|000008362|
000000930|000008967|
000000931|000008959|
000000931|000008362|
000000931|000008975|
000000931|000008967|
000000931|000008963|
000000931|000008971|
000000932|000008971|
000000932|000008362|
000000932|000008959|
000000932|000008975|
000000932|000008967|
000000932|000009502|
000000932|000008963|
000000933|000008967|
000000933|000008362|
000000933|000008971|
000000933|000008975|
000000933|000009502|
000000933|000008963|
000000933|000008959|
000000934|000008959|
000000934|000008975|
000000934|000008362|
000000934|000008967|
000000934|000009502|
000000934|000008963|
000000934|000008971|
000000935|000009502|
000000935|000008975|
000000935|000008967|
000000935|000008362|
000000935|000008959|
000000935|000008963|
000000935|000008971|
000000936|000008971|
000000936|000009502|
000000936|000008975|
000000936|000008959|
000000936|000009511|
000000936|000008963|
000000936|000008967|
000000936|000008362|
000000937|000008967|
000000937|000008975|
000000937|000008963|
000000937|000008971|
000000937|000008362|
000000937|000008959|
000000938|000008963|
000000938|000008971|
000000938|000008975|
000000938|000008362|
000000938|000008959|
000000938|000009502|
000000938|000008967|
000000939|000009502|
000000939|000008971|
000000939|000009519|
000000939|000008967|
000000939|000008362|
000000939|000008975|
000000939|000008959|
000000939|000008963|
000000940|000008362|
000000940|000008959|
000000940|000008963|
000000940|000008971|
000000940|000008967|
000000940|000008975|
000000941|000008362|
000000941|000009502|
000000941|000008963|
000000941|000008971|
000000941|000008975|
000000941|000008967|
000000941|000008959|
000000942|000009502|
000000942|000008959|
000000942|000008967|
000000942|000008362|
000000942|000008971|
000000942|000008975|
000000942|000008963|
000000943|000008362|
000000943|000008963|
000000943|000009502|
000000943|000008975|
000000943|000008959|
000000943|000008971|
000000943|000008967|
000000944|000008963|
000000944|000008971|
000000944|000008362|
000000944|000009502|
000000944|000008975|
000000944|000008959|
000000944|000008967|
000000946|000009511|
000000946|000008979|
000000946|000009502|
000000946|000008963|
000000946|000008362|
000000946|000008967|
000000946|000008971|
000000947|000008959|
000000947|000009519|
000000947|000008362|
000000947|000008975|
000000947|000008971|
000000947|000008967|
000000947|000009502|
000000951|000008971|
000000951|000008959|
000000951|000008967|
000000951|000008975|
000000951|000008362|
000000952|000009519|
000000952|000009502|
000000952|000008967|
000000952|000008971|
000000952|000008362|
000000952|000008959|
000000952|000008975|
000000953|000008362|
000000953|000009502|
000000953|000008975|
000000953|000008967|
000000953|000008959|
000000953|000008971|
000000954|000008967|
000000954|000008975|
000000954|000008362|
000000954|000008959|
000000954|000008971|
000000955|000008959|
000000955|000008362|
000000955|000008971|
000000955|000008967|
000000955|000008975|
000000956|000008975|
000000956|000008967|
000000956|000008971|
000000956|000008362|
000000956|000008959|
000000957|000008967|
000000957|000008959|
000000957|000008362|
000000957|000008971|
000000957|000008975|
000000958|000009502|
000000958|000008975|
000000958|000008959|
000000958|000008967|
000000958|000008971|
000000958|000008362|
000000959|000008362|
000000959|000008967|
000000959|000008975|
000000959|000009502|
000000959|000008959|
000000959|000008971|
000000960|000008362|
000000960|000008975|
000000960|000009519|
000000960|000009511|
000000960|000008971|
000000960|000009502|
000000960|000008959|
000000960|000008967|
000000961|000008975|
000000961|000008959|
000000961|000008971|
000000961|000008362|
000000961|000008967|
000000961|000008984|
000000962|000008967|
000000962|000008971|
000000962|000008362|
000000962|000008959|
000000962|000008975|
000000963|000008975|
000000963|000008971|
000000963|000008967|
000000963|000008959|
000000963|000008362|
000000964|000008362|
000000964|000008967|
000000964|000008971|
000000964|000008975|
000000964|000008959|
000000965|000008967|
000000965|000008971|
000000965|000008975|
000000965|000008362|
000000965|000008959|
000000966|000008971|
000000966|000008975|
000000966|000008362|
000000966|000008967|
000000966|000008959|
000000967|000008975|
000000967|000008959|
000000967|000008967|
000000967|000008362|
000000967|000008984|
000000967|000008971|
000000968|000008959|
000000968|000008967|
000000968|000008362|
000000968|000008971|
000000968|000008984|
000000968|000008975|
000000969|000008959|
000000969|000008362|
000000969|000008967|
000000969|000008975|
000000969|000008971|
000000969|000008984|
000000970|000008959|
000000970|000008967|
000000970|000008362|
000000970|000008984|
000000970|000008971|
000000970|000008975|
000001016|000009653|
000001016|000008425|
000001016|000009662|
000001017|000009653|
000001017|000009671|
000001017|000009662|
000001017|000008425|
000001019|000009662|
000001019|000008425|
000001019|000009653|
000001020|000009653|
000001020|000008425|
000001021|000008425|
000001022|000008425|
000001023|000008425|
000001023|000009671|
000001023|000009653|
000001023|000009662|
000001024|000009662|
000001024|000008425|
000001025|000008425|
000001026|000008425|
000001027|000008425|
000001028|000008425|
000001029|000008425|
000001030|000008425|
000001031|000008425|
000001031|000009662|
000001032|000009671|
000001032|000008425|
000001032|000009653|
000001033|000009653|
000001033|000009662|
000001033|000009671|
000001033|000008425|
000001034|000008425|
000001034|000009662|
000001034|000009653|
000001035|000008425|
000001035|000009671|
000001035|000009653|
000001036|000008425|
000001037|000008398|
000001037|000009407|
000001037|000009397|
000001038|000009397|
000001038|000009407|
000001038|000009415|
000001038|000008398|
000001041|000009415|
000001041|000008398|
000001041|000009397|
000001041|000009407|
000001043|000009397|
000001043|000009407|
000001043|000008398|
000001044|000009397|
000001044|000008398|
000001045|000008398|
000001046|000008398|
000001047|000008398|
000001048|000009407|
000001048|000008398|
000001048|000009415|
000001048|000009397|
000001049|000008398|
000001050|000008398|
000001051|000008398|
000001052|000008398|
000001053|000009407|
000001053|000009397|
000001053|000009415|
000001053|000008398|
000001054|000009415|
000001054|000009397|
000001054|000008398|
000001054|000009407|
000001055|000009397|
000001055|000008398|
000001055|000009407|
000001056|000009397|
000001056|000009407|
000001056|000008398|
000001057|000008398|
000001058|000008398|
000001058|000009397|
000001058|000009407|
000001094|000008518|
000001095|000008518|
000001096|000008518|
000001097|000008518|
000001098|000008518|
000001099|000008518|
000001100|000008518|
000001104|000009546|
000001104|000009554|
000001104|000008436|
000001105|000009546|
000001105|000008436|
000001106|000009546|
000001106|000009554|
000001106|000008436|
000001111|000009546|
000001111|000008436|
000001112|000009554|
000001112|000008436|
000001112|000009546|
000001114|000009554|
000001114|000008436|
000001114|000009546|
000001115|000008436|
000001115|000009546|
000001116|000009546|
000001116|000008436|
000001117|000008436|
000001117|000009546|
000001118|000008436|
000001118|000009579|
000001118|000009546|
000001119|000009546|
000001119|000008436|
000001120|000008436|
000001120|000009546|
000001125|000009546|
000001125|000008436|
000001125|000009579|
000001126|000009579|
000001126|000008436|
000001126|000009546|
000001127|000008436|
000001127|000009546|
000001127|000009579|
000001128|000008436|
000001128|000009546|
000001129|000008436|
000001129|000009563|
000001129|000009546|
000001130|000009546|
000001130|000008436|
000001132|000009546|
000001132|000009563|
000001132|000008436|
000001133|000008436|
000001133|000009546|
000001133|000009563|
000001134|000009546|
000001134|000009563|
000001134|000008436|
000001135|000009546|
000001135|000008436|
000001136|000009546|
000001136|000008436|
000001136|000009571|
000001137|000009546|
000001137|000008436|
000001138|000009546|
000001138|000009571|
000001138|000008436|
000001139|000008436|
000001139|000009546|
000001141|000008436|
000001141|000009546|
000001142|000009546|
000001142|000009571|
000001142|000008436|
000001143|000008436|
000001143|000009546|
000001144|000008436|
000001144|000009546|
000001145|000008436|
000001145|000009546|
000001146|000009546|
000001146|000008436|
000001147|000008436|
000001147|000009546|
000001148|000008436|
000001149|000009546|
000001149|000008436|
000001150|000009546|
000001150|000008436|
000001151|000008436|
000001151|000009546|
000001153|000008493|
000001153|000008526|
000001153|000008489|
000001153|000008355|
000001153|000008530|
000001153|000008485|
000001153|000008473|
000001153|000008374|
000001153|000008770|
000001153|000008777|
000001153|000008481|
000001153|000008477|
000001154|000008355|
000001154|000008374|
000001154|000008485|
000001154|000008473|
000001154|000008493|
000001154|000008481|
000001154|000008530|
000001154|000008526|
000001154|000008777|
000001154|000008770|
000001154|000008477|
000001154|000008489|
000001156|000008770|
000001156|000008355|
000001156|000008530|
000001156|000008777|
000001156|000008489|
000001156|000008473|
000001156|000008485|
000001156|000008526|
000001156|000008481|
000001156|000008493|
000001156|000008477|
000001156|000008374|
000001157|000008481|
000001157|000008374|
000001157|000008473|
000001157|000008485|
000001157|000008477|
000001157|000008770|
000001157|000008526|
000001157|000008777|
000001157|000008530|
000001157|000008489|
000001157|000008493|
000001157|000009242|
000001157|000008355|
000001158|000008355|
000001158|000008777|
000001158|000008477|
000001158|000008526|
000001158|000008770|
000001158|000008489|
000001158|000008485|
000001158|000008530|
000001158|000008493|
000001158|000008473|
000001158|000008481|
000001158|000008374|
000001159|000008770|
000001159|000008481|
000001159|000008485|
000001159|000008473|
000001159|000008493|
000001159|000008526|
000001159|000008489|
000001159|000008530|
000001159|000008374|
000001159|000008777|
000001159|000008477|
000001159|000009247|
000001159|000008355|
000001160|000008489|
000001160|000008481|
000001160|000008485|
000001160|000008374|
000001160|000008493|
000001160|000008777|
000001160|000008477|
000001160|000008473|
000001160|000008526|
000001160|000008530|
000001160|000008355|
000001160|000008770|
000001161|000008355|
000001161|000008526|
000001161|000008489|
000001161|000008485|
000001161|000008473|
000001161|000008530|
000001161|000008481|
000001161|000008477|
000001161|000008493|
000001161|000008374|
000001161|000008777|
000001161|000008770|
000001162|000008473|
000001162|000008374|
000001162|000008481|
000001162|000008477|
000001162|000008526|
000001162|000008777|
000001162|000009242|
000001162|000008355|
000001162|000008489|
000001162|000008493|
000001162|000008530|
000001162|000008770|
000001162|000008485|
000001163|000008493|
000001163|000008355|
000001163|000008473|
000001163|000008530|
000001163|000008374|
000001163|000008481|
000001163|000008770|
000001163|000008526|
000001163|000008477|
000001163|000008777|
000001163|000008489|
000001163|000008485|
000001164|000008481|
000001164|000008770|
000001164|000008477|
000001164|000008526|
000001164|000008530|
000001164|000008493|
000001164|000008489|
000001164|000008485|
000001164|000008473|
000001164|000008374|
000001164|000008777|
000001164|000008355|
000001165|000008485|
000001165|000008489|
000001165|000008773|
000001165|000008530|
000001165|000008355|
000001165|000008473|
000001165|000008770|
000001165|000009242|
000001165|000008777|
000001165|000008477|
000001165|000008481|
000001165|000008526|
000001165|000008493|
000001165|000008374|
000001166|000008493|
000001166|000008485|
000001166|000008489|
000001166|000008530|
000001166|000008355|
000001166|000008481|
000001166|000008473|
000001166|000008374|
000001166|000008477|
000001166|000008777|
000001166|000008770|
000001166|000008526|
000001167|000008355|
000001167|000008374|
000001167|000009242|
000001167|000008526|
000001167|000008493|
000001167|000008485|
000001167|000008530|
000001167|000008477|
000001167|000008770|
000001167|000008489|
000001167|000008777|
000001167|000008473|
000001167|000008481|
000001168|000008777|
000001168|000008473|
000001168|000008530|
000001168|000008374|
000001168|000008493|
000001168|000008481|
000001168|000008489|
000001168|000008355|
000001168|000008526|
000001168|000008485|
000001168|000008477|
000001168|000008770|
000001169|000008777|
000001169|000008530|
000001169|000008493|
000001169|000008481|
000001169|000008526|
